wavelength,S8 Clean,S8 Unclean
370,0.4665,0.49399999999999994
371,0.46625,0.493
372,0.46525,0.4922000000000001
373,0.46399999999999997,0.4904
374,0.46275,0.48919999999999997
375,0.4625,0.48860000000000003
376,0.46575,0.492
377,0.47124999999999995,0.4962
378,0.47275,0.49779999999999996
379,0.47275,0.49800000000000005
380,0.47250000000000003,0.497
381,0.472,0.4944
382,0.47150000000000003,0.49420000000000003
383,0.47150000000000003,0.49420000000000003
384,0.47150000000000003,0.49499999999999994
385,0.47150000000000003,0.49499999999999994
386,0.47225,0.4952
387,0.47274999999999995,0.49499999999999994
388,0.47225,0.4952
389,0.47124999999999995,0.4948
390,0.46425000000000005,0.48439999999999994
391,0.4615,0.48319999999999996
392,0.45875,0.4808
393,0.45625,0.4808
394,0.4565,0.48019999999999996
395,0.45675000000000004,0.48
396,0.45575,0.4788
397,0.45425000000000004,0.4774
398,0.45425000000000004,0.4768
399,0.454,0.4758
400,0.45325000000000004,0.475
401,0.4515,0.4734
402,0.45125,0.4728
403,0.45125,0.4720000000000001
404,0.45175,0.4726
405,0.4525,0.4732
406,0.45275000000000004,0.47359999999999997
407,0.45225000000000004,0.4734
408,0.4515,0.4728
409,0.451,0.47219999999999995
410,0.45175000000000004,0.47240000000000004
411,0.4525,0.47240000000000004
412,0.452,0.472
413,0.45175000000000004,0.472
414,0.451,0.4720000000000001
415,0.451,0.47119999999999995
416,0.44975,0.471
417,0.44875000000000004,0.47000000000000003
418,0.4475,0.4686
419,0.4465,0.4676
420,0.44625,0.4673999999999999
421,0.44625,0.4673999999999999
422,0.4465,0.4678
423,0.4465,0.46819999999999995
424,0.4465,0.46819999999999995
425,0.44675000000000004,0.46840000000000004
426,0.44725000000000004,0.46900000000000003
427,0.4475,0.46900000000000003
428,0.44725000000000004,0.4692
429,0.447,0.4694
430,0.447,0.46900000000000003
431,0.447,0.4686
432,0.44725000000000004,0.46799999999999997
433,0.44675000000000004,0.4678
434,0.446,0.4676
435,0.4455,0.4676
436,0.4455,0.46720000000000006
437,0.4445,0.4664
438,0.44425,0.46560000000000007
439,0.44325000000000003,0.4648
440,0.44275,0.4640000000000001
441,0.4425,0.4640000000000001
442,0.4425,0.4640000000000001
443,0.442,0.4638
444,0.4415,0.4638
445,0.4405,0.4630000000000001
446,0.4395,0.4622
447,0.4395,0.4612
448,0.4395,0.4612
449,0.4395,0.4612
450,0.4385,0.4606
451,0.43775,0.4606
452,0.437,0.4600000000000001
453,0.43675,0.4596
454,0.43675,0.45940000000000003
455,0.436,0.4588
456,0.43425,0.457
457,0.4325,0.45600000000000007
458,0.43024999999999997,0.45380000000000004
459,0.4285,0.45260000000000006
460,0.42925,0.45260000000000006
461,0.43,0.453
462,0.4305,0.4534000000000001
463,0.4305,0.45280000000000004
464,0.4295,0.45220000000000005
465,0.42875,0.4518
466,0.42774999999999996,0.4506
467,0.427,0.45039999999999997
468,0.427,0.4502
469,0.4265,0.44960000000000006
470,0.425,0.44880000000000003
471,0.42324999999999996,0.44720000000000004
472,0.42225,0.4462
473,0.421,0.445
474,0.42025,0.44420000000000004
475,0.41974999999999996,0.4431999999999999
476,0.41824999999999996,0.4418
477,0.41624999999999995,0.43979999999999997
478,0.41524999999999995,0.4382
479,0.41324999999999995,0.43759999999999993
480,0.41000000000000003,0.4354
481,0.40575,0.43079999999999996
482,0.401,0.4258
483,0.39975000000000005,0.4248
484,0.403,0.4272
485,0.40675,0.42939999999999995
486,0.40625,0.42939999999999995
487,0.4055,0.4288
488,0.40575,0.4288
489,0.40525,0.42860000000000004
490,0.40275,0.426
491,0.4015000000000001,0.4246
492,0.403,0.426
493,0.40349999999999997,0.4266
494,0.4025,0.4248
495,0.39975000000000005,0.42219999999999996
496,0.39725,0.42060000000000003
497,0.39675,0.41979999999999995
498,0.3965,0.4196
499,0.39625000000000005,0.41879999999999995
500,0.39449999999999996,0.418
501,0.39325,0.417
502,0.39075000000000004,0.4151999999999999
503,0.38925,0.413
504,0.388,0.4126
505,0.38625,0.4114
506,0.38425000000000004,0.41059999999999997
507,0.383,0.40919999999999995
508,0.38175000000000003,0.40759999999999996
509,0.38075,0.40659999999999996
510,0.38,0.4056
511,0.37925,0.40499999999999997
512,0.379,0.4046
513,0.378,0.40440000000000004
514,0.377,0.403
515,0.37424999999999997,0.40040000000000003
516,0.3725,0.39860000000000007
517,0.37225,0.39780000000000004
518,0.373,0.39859999999999995
519,0.37375,0.39880000000000004
520,0.3735,0.39859999999999995
521,0.37075,0.3966
522,0.36850000000000005,0.39440000000000003
523,0.36575,0.3914
524,0.364,0.38919999999999993
525,0.36175,0.3874000000000001
526,0.36074999999999996,0.3856
527,0.36125,0.3862
528,0.365,0.3888
529,0.36850000000000005,0.392
530,0.36674999999999996,0.3912
531,0.36274999999999996,0.38760000000000006
532,0.36224999999999996,0.3872
533,0.36249999999999993,0.3872
534,0.36249999999999993,0.3874000000000001
535,0.36175,0.3864000000000001
536,0.36024999999999996,0.3854
537,0.3585,0.3844
538,0.35525,0.3798
539,0.3515,0.3766
540,0.351,0.3764
541,0.354,0.379
542,0.35824999999999996,0.382
543,0.35849999999999993,0.382
544,0.35675,0.37960000000000005
545,0.355,0.3778
546,0.35424999999999995,0.37760000000000005
547,0.35324999999999995,0.37760000000000005
548,0.353,0.3772
549,0.35250000000000004,0.3762
550,0.35,0.3738
551,0.3474999999999999,0.3718
552,0.34675,0.371
553,0.34675,0.37039999999999995
554,0.346,0.37039999999999995
555,0.346,0.3696
556,0.34425,0.3686
557,0.34324999999999994,0.3678
558,0.34175,0.36619999999999997
559,0.3405,0.3654
560,0.3375,0.35919999999999996
561,0.336,0.35679999999999995
562,0.335,0.35559999999999997
563,0.33275,0.3538
564,0.332,0.352
565,0.33125,0.3514
566,0.33175000000000004,0.35219999999999996
567,0.33175000000000004,0.3524
568,0.33075,0.35079999999999995
569,0.32875,0.34919999999999995
570,0.32825,0.3486
571,0.32775,0.34839999999999993
572,0.32775,0.3484
573,0.32775,0.34819999999999995
574,0.32725000000000004,0.3484
575,0.32725000000000004,0.3484
576,0.328,0.3486
577,0.32775000000000004,0.34859999999999997
578,0.32725,0.3478
579,0.32625000000000004,0.3468
580,0.325,0.346
581,0.32375000000000004,0.34479999999999994
582,0.32325,0.3442
583,0.32275,0.3434
584,0.3215,0.34240000000000004
585,0.321,0.3416
586,0.31925,0.34040000000000004
587,0.31825000000000003,0.33940000000000003
588,0.317,0.33880000000000005
589,0.317,0.33840000000000003
590,0.31725,0.33840000000000003
591,0.317,0.338
592,0.316,0.3366
593,0.314,0.335
594,0.31275,0.3342
595,0.3115,0.334
596,0.31225,0.3342
597,0.31325000000000003,0.3346
598,0.314,0.3356
599,0.314,0.33540000000000003
600,0.31275,0.334
601,0.30975,0.33140000000000003
602,0.30774999999999997,0.3298
603,0.30774999999999997,0.32920000000000005
604,0.3075,0.33
605,0.31,0.33
606,0.31025,0.33080000000000004
607,0.30924999999999997,0.3306
608,0.307,0.33020000000000005
609,0.30625,0.3292
610,0.30674999999999997,0.3292
611,0.3075,0.3294
612,0.3075,0.3292
613,0.3075,0.329
614,0.3065,0.3284
615,0.30574999999999997,0.32720000000000005
616,0.305,0.3264
617,0.304,0.326
618,0.3035,0.325
619,0.303,0.3246
620,0.302,0.32420000000000004
621,0.301,0.324
622,0.30025,0.3222
623,0.29924999999999996,0.3216
624,0.298,0.32020000000000004
625,0.2975,0.3192
626,0.2975,0.3192
627,0.2975,0.3194
628,0.29825,0.32
629,0.29825,0.32
630,0.29825,0.3194
631,0.29724999999999996,0.3192
632,0.296,0.31820000000000004
633,0.29574999999999996,0.31779999999999997
634,0.29574999999999996,0.31720000000000004
635,0.2955,0.31720000000000004
636,0.29524999999999996,0.31700000000000006
637,0.29474999999999996,0.3166
638,0.29474999999999996,0.3164
639,0.29425,0.3164
640,0.29375,0.3154
641,0.29275,0.314
642,0.29124999999999995,0.3136
643,0.29074999999999995,0.3134
644,0.29025,0.3126
645,0.28974999999999995,0.31220000000000003
646,0.2895,0.3116
647,0.289,0.311
648,0.2885,0.31039999999999995
649,0.288,0.30979999999999996
650,0.2875,0.3096
651,0.28675,0.30920000000000003
652,0.28675,0.30900000000000005
653,0.28675,0.30860000000000004
654,0.28650000000000003,0.3084
655,0.28625,0.3076
656,0.28425,0.3064
657,0.28275,0.305
658,0.28175,0.3044
659,0.282,0.30419999999999997
660,0.283,0.3048
661,0.28374999999999995,0.3054
662,0.284,0.306
663,0.284,0.30579999999999996
664,0.2835,0.30519999999999997
665,0.283,0.30460000000000004
666,0.28225,0.30379999999999996
667,0.2815,0.3034
668,0.2805,0.30239999999999995
669,0.2805,0.302
670,0.28025,0.3016
671,0.28025,0.3016
672,0.28025,0.3014
673,0.27975,0.301
674,0.27925,0.301
675,0.27849999999999997,0.3004
676,0.27825,0.2996
677,0.27725,0.29860000000000003
678,0.276,0.2974
679,0.27525,0.29660000000000003
680,0.275,0.29660000000000003
681,0.27525,0.29660000000000003
682,0.27575000000000005,0.297
683,0.27625,0.2974
684,0.27625,0.2972
685,0.27625,0.2972
686,0.276,0.2968
687,0.27525,0.2964
688,0.27475000000000005,0.2954
689,0.27425,0.2948
690,0.27375000000000005,0.294
691,0.2735,0.29359999999999997
692,0.27325,0.29359999999999997
693,0.2725,0.293
694,0.27125,0.292
695,0.27025,0.2912
696,0.2685,0.2892
697,0.26775000000000004,0.288
698,0.26625,0.28759999999999997
699,0.26675000000000004,0.288
700,0.2675,0.28839999999999993
701,0.2695,0.2894
702,0.27,0.28979999999999995
703,0.27025,0.28979999999999995
704,0.27025,0.28959999999999997
705,0.26925,0.2892
706,0.26875000000000004,0.2884
707,0.26775000000000004,0.28819999999999996
708,0.26775000000000004,0.28759999999999997
709,0.26725,0.2872
710,0.267,0.2864
711,0.26675000000000004,0.28619999999999995
712,0.2665,0.28559999999999997
713,0.266,0.28559999999999997
714,0.26525,0.2852
715,0.265,0.28500000000000003
716,0.265,0.2848
717,0.26475000000000004,0.2844
718,0.26525,0.28419999999999995
719,0.265,0.284
720,0.26475000000000004,0.2834
721,0.26425,0.2834
722,0.26375000000000004,0.28300000000000003
723,0.263,0.2822
724,0.26225,0.282
725,0.26175000000000004,0.2814
726,0.261,0.2804
727,0.26075000000000004,0.2802
728,0.26,0.2798
729,0.25975000000000004,0.2796
730,0.25925,0.27880000000000005
731,0.259,0.278
732,0.259,0.2772
733,0.259,0.27680000000000005
734,0.259,0.27680000000000005
735,0.259,0.2766
736,0.259,0.27620000000000006
737,0.259,0.276
738,0.258,0.276
739,0.2575,0.27540000000000003
740,0.25725,0.2758
741,0.257,0.275
742,0.25725,0.27460000000000007
743,0.257,0.2744000000000001
744,0.257,0.2744000000000001
745,0.2565,0.2744000000000001
746,0.256,0.2742
747,0.256,0.274
748,0.25575000000000003,0.27360000000000007
749,0.2555,0.2734
750,0.255,0.273
751,0.25475000000000003,0.273
752,0.2545,0.2732
753,0.2545,0.2732
754,0.2545,0.273
755,0.25475000000000003,0.273
756,0.2535,0.27280000000000004
757,0.253,0.27260000000000006
758,0.2535,0.27240000000000003
759,0.2535,0.27220000000000005
760,0.25375000000000003,0.27220000000000005
761,0.253,0.2718
762,0.25225,0.2712
763,0.25075000000000003,0.26880000000000004
764,0.25,0.26860000000000006
765,0.25025,0.26820000000000005
766,0.2505,0.2686
767,0.251,0.2694
768,0.25175000000000003,0.2694
769,0.25175000000000003,0.2702
770,0.2525,0.26940000000000003
771,0.2525,0.2692
772,0.25225,0.26940000000000003
773,0.25075000000000003,0.2686
774,0.251,0.26820000000000005
775,0.25075000000000003,0.26820000000000005
776,0.25075000000000003,0.2678
777,0.2505,0.2674
778,0.25025,0.2676
779,0.24875,0.26680000000000004
780,0.2485,0.26680000000000004
781,0.248,0.266
782,0.248,0.2666
783,0.248,0.26620000000000005
784,0.24825,0.2652
785,0.24825,0.265
786,0.2475,0.265
787,0.24625,0.2646
788,0.246,0.2634
789,0.246,0.2622
790,0.2455,0.26180000000000003
791,0.2455,0.2616
792,0.24525,0.2612
793,0.24525,0.261
794,0.2455,0.261
795,0.2455,0.2612
796,0.2455,0.261
797,0.2455,0.261
798,0.2455,0.261
799,0.2445,0.2604
800,0.24425,0.25999999999999995
801,0.24375,0.2596
802,0.24225,0.258
803,0.2415,0.25739999999999996
804,0.24075,0.2568
805,0.24,0.2556
806,0.23975,0.2552
807,0.23925,0.25460000000000005
808,0.2385,0.25460000000000005
809,0.2385,0.2542
810,0.2385,0.254
811,0.23825,0.254
812,0.23825,0.254
813,0.23825,0.2538
814,0.238,0.2536
815,0.237,0.2532
816,0.23600000000000002,0.2526
817,0.23600000000000002,0.24980000000000002
818,0.23525,0.25
819,0.23475,0.24980000000000002
820,0.23349999999999999,0.2492
821,0.2315,0.2474
822,0.2245,0.2408
823,0.2205,0.2384
824,0.2235,0.2412
825,0.2275,0.24459999999999998
826,0.233,0.24619999999999997
827,0.23349999999999999,0.2466
828,0.23325,0.2468
829,0.23349999999999999,0.2474
830,0.23399999999999999,0.2476
831,0.23525,0.2484
832,0.23575,0.24900000000000003
833,0.23475000000000001,0.24779999999999996
834,0.22975,0.2448
835,0.229,0.24420000000000003
836,0.23075,0.24559999999999998
837,0.23225,0.24580000000000002
838,0.23324999999999999,0.2472
839,0.23349999999999999,0.2468
840,0.23374999999999999,0.2464
841,0.23325,0.2466
842,0.23299999999999998,0.2468
843,0.23299999999999998,0.24699999999999997
844,0.23249999999999998,0.2468
845,0.23249999999999998,0.248
846,0.23299999999999998,0.2472
847,0.23249999999999998,0.24779999999999996
848,0.23299999999999998,0.2466
849,0.2315,0.24699999999999997
850,0.2315,0.2472
851,0.23175,0.24699999999999997
852,0.2315,0.2466
853,0.23199999999999998,0.24699999999999997
854,0.23175,0.2466
855,0.23274999999999998,0.24539999999999998
856,0.23275,0.24559999999999998
857,0.23199999999999998,0.24580000000000002
858,0.2315,0.2466
859,0.23124999999999998,0.24539999999999998
860,0.23025,0.24420000000000003
861,0.22975,0.2448
862,0.22975,0.24500000000000002
863,0.22975,0.2444
864,0.22925,0.24459999999999998
865,0.22875,0.244
866,0.2285,0.24359999999999998
867,0.22875,0.2426
868,0.2285,0.24180000000000001
869,0.22775,0.2412
870,0.2275,0.2412
871,0.22625,0.24020000000000002
872,0.22575,0.23879999999999998
873,0.22575,0.23959999999999998
874,0.22575,0.23959999999999998
875,0.22525,0.2394
876,0.225,0.2386
877,0.225,0.23819999999999997
878,0.22375,0.2378
879,0.2235,0.2372
880,0.22125,0.23420000000000002
881,0.217,0.22920000000000001
882,0.214,0.2278
883,0.21625,0.22640000000000002
884,0.2215,0.2272
885,0.22325,0.2278
886,0.22425,0.2344
887,0.22475,0.2364
888,0.2245,0.23659999999999998
889,0.22425,0.2364
890,0.2235,0.23559999999999998
891,0.223,0.2352
892,0.2225,0.23479999999999998
893,0.22175,0.23419999999999996
894,0.22125,0.23360000000000003
895,0.21925,0.2318
896,0.21875,0.2314
897,0.21775,0.231
898,0.21775,0.2314
899,0.2185,0.2314
900,0.221,0.233
901,0.22125,0.233
902,0.221,0.23280000000000003
903,0.22025,0.2324
904,0.21825,0.23040000000000002
905,0.2155,0.2294
906,0.21575,0.229
907,0.216,0.22880000000000003
908,0.21725,0.2286
909,0.22075,0.23160000000000003
910,0.22075,0.23159999999999997
911,0.2205,0.23159999999999997
912,0.22075,0.23159999999999997
913,0.2195,0.2318
914,0.21875,0.2314
915,0.21725,0.229
916,0.21575,0.22480000000000003
917,0.215,0.225
918,0.2155,0.2262
919,0.216,0.227
920,0.21725,0.22800000000000004
921,0.21975,0.2298
922,0.21975,0.2298
923,0.21925,0.22960000000000003
924,0.21925,0.22960000000000003
925,0.21925,0.23000000000000004
926,0.219,0.2298
927,0.2185,0.22920000000000001
928,0.2185,0.229
929,0.2175,0.22920000000000001
930,0.2175,0.229
931,0.2175,0.22920000000000001
932,0.21775,0.2294
933,0.21725,0.22960000000000003
934,0.217,0.2294
935,0.217,0.22920000000000001
936,0.21675,0.229
937,0.21575,0.22880000000000003
938,0.2155,0.2272
939,0.2155,0.22680000000000003
940,0.21525,0.2266
941,0.21475,0.2262
942,0.2145,0.2262
943,0.21475,0.2266
944,0.2145,0.22680000000000003
945,0.21475,0.22640000000000002
946,0.215,0.2266
947,0.21425,0.22640000000000002
948,0.2145,0.2266
949,0.2135,0.22640000000000002
950,0.22025,0.2332
951,0.22675,0.23819999999999997
952,0.227,0.23979999999999996
953,0.2275,0.23979999999999996
954,0.229,0.24219999999999997
955,0.23175,0.2444
956,0.23399999999999999,0.2474
957,0.2355,0.2492
958,0.23725,0.251
959,0.23875,0.252
960,0.23925,0.2526
961,0.23975,0.2536
962,0.2405,0.25439999999999996
963,0.24075,0.25439999999999996
964,0.24225,0.25600000000000006
965,0.24325,0.2566
966,0.2435,0.25780000000000003
967,0.24475,0.259
968,0.2455,0.261
969,0.2475,0.2634
970,0.251,0.266
971,0.2515,0.26680000000000004
972,0.251,0.2664
973,0.251,0.26580000000000004
974,0.2505,0.2644
975,0.24975,0.2638
976,0.24925,0.2626
977,0.249,0.262
978,0.2485,0.26139999999999997
979,0.244,0.25880000000000003
980,0.23425,0.248
981,0.23075,0.23979999999999996
982,0.226,0.2386
983,0.22525,0.23759999999999998
984,0.2265,0.23899999999999996
985,0.23225,0.24459999999999998
986,0.23650000000000002,0.24980000000000002
987,0.24075,0.2538
988,0.24225,0.257
989,0.24375,0.25780000000000003
990,0.24375,0.2576
991,0.24225,0.2568
992,0.2405,0.25539999999999996
993,0.2345,0.2476
994,0.22899999999999998,0.24379999999999996
995,0.22275,0.2392
996,0.221,0.2384
997,0.21925,0.236
998,0.22275,0.23759999999999998
999,0.22575,0.2384
1000.00,0.2285,0.24059999999999998
1001.00,0.23,0.2424
1002.00,0.23199999999999998,0.2448
1003.00,0.23325,0.246
1004.00,0.23450000000000001,0.2464
1005.00,0.235,0.2466
1006.00,0.23475000000000001,0.24699999999999997
1007.00,0.23475000000000001,0.24699999999999997
1008.00,0.23475000000000001,0.2474
1009.00,0.235,0.2468
1010.00,0.235,0.24699999999999997
1011.00,0.23375,0.2476
1012.00,0.2335,0.24779999999999996
1013.00,0.23225,0.2466
1014.00,0.23125,0.2448
1015.00,0.23075,0.24420000000000003
1016.00,0.2305,0.2432
1017.00,0.2305,0.24359999999999998
1018.00,0.231,0.24299999999999997
1019.00,0.23175,0.2448
1020.00,0.2325,0.246
1021.00,0.233,0.2466
1022.00,0.23424999999999999,0.2486
1023.00,0.237,0.24980000000000002
1024.00,0.238,0.25220000000000004
1025.00,0.24,0.2524
1026.00,0.2405,0.25360000000000005
1027.00,0.24075,0.25440000000000007
1028.00,0.242,0.2552
1029.00,0.24225,0.25599999999999995
1030.00,0.243,0.2572
1031.00,0.24375,0.25759999999999994
1032.00,0.244,0.25780000000000003
1033.00,0.245,0.2582
1034.00,0.246,0.259
1035.00,0.24625,0.26080000000000003
1036.00,0.247,0.261
1037.00,0.24925,0.2624
1038.00,0.25075000000000003,0.2636
1039.00,0.252,0.2644
1040.00,0.25225,0.266
1041.00,0.25325,0.269
1042.00,0.254,0.26880000000000004
1043.00,0.256,0.2692
1044.00,0.2565,0.26880000000000004
1045.00,0.257,0.2692
1046.00,0.25725,0.2706
1047.00,0.258,0.2702
1048.00,0.25925,0.27060000000000006
1049.00,0.25875000000000004,0.2704
1050.00,0.259,0.27
1051.00,0.259,0.27040000000000003
1052.00,0.2575,0.27080000000000004
1053.00,0.25875000000000004,0.271
1054.00,0.25875000000000004,0.273
1055.00,0.2595,0.27280000000000004
1056.00,0.2615,0.2742
1057.00,0.2665,0.2752
1058.00,0.267,0.2792
1059.00,0.26825,0.28300000000000003
1060.00,0.274,0.28659999999999997
1061.00,0.27475000000000005,0.2892
1062.00,0.27725,0.29079999999999995
1063.00,0.278,0.2919999999999999
1064.00,0.27825,0.29219999999999996
1065.00,0.27775,0.29219999999999996
1066.00,0.279,0.29179999999999995
1067.00,0.279,0.2928
1068.00,0.28175,0.29319999999999996
1069.00,0.28225,0.29579999999999995
1070.00,0.283,0.299
1071.00,0.28350000000000003,0.2996
1072.00,0.28650000000000003,0.2988
1073.00,0.28575,0.2994
1074.00,0.28550000000000003,0.3008
1075.00,0.28625,0.3008
1076.00,0.287,0.3016
1077.00,0.2885,0.30119999999999997
1078.00,0.2885,0.30219999999999997
1079.00,0.28875,0.302
1080.00,0.28850000000000003,0.3014
1081.00,0.28825,0.3008
1082.00,0.2895,0.30100000000000005
1083.00,0.29024999999999995,0.30100000000000005
1084.00,0.291,0.3008
1085.00,0.28825,0.3
1086.00,0.28775,0.2988
1087.00,0.28800000000000003,0.2996
1088.00,0.28825,0.30219999999999997
1089.00,0.29124999999999995,0.3056
1090.00,0.2935,0.30619999999999997
1091.00,0.2955,0.30679999999999996
1092.00,0.29525,0.30979999999999996
1093.00,0.2955,0.30979999999999996
1094.00,0.296,0.3076
1095.00,0.29524999999999996,0.3076
1096.00,0.29525,0.312
1097.00,0.29625,0.31120000000000003
1098.00,0.3005,0.3148
1099.00,0.3015,0.31660000000000005
1100.00,0.20174999999999998,0.2036
