S9 Preheat,,
S9 Preheat 1,"Date : 28/07/2021, 14:46:54",
Wavelength (nm),ABS,%T
887,0.193,64.2
888,0.193,64.2
889,0.192,64.3
890,0.193,64.2
891,0.193,64.2
892,0.192,64.3
893,0.192,64.2
894,0.192,64.3
895,0.192,64.3
896,0.192,64.2
897,0.192,64.2
898,0.192,64.3
899,0.193,64.2
900,0.193,64.2
901,0.192,64.2
902,0.192,64.2
903,0.192,64.3
904,0.191,64.4
905,0.19,64.5
906,0.191,64.4
907,0.191,64.4
908,0.19,64.5
909,0.19,64.5
910,0.19,64.5
911,0.19,64.6
912,0.19,64.6
913,0.19,64.6
914,0.19,64.6
915,0.19,64.6
916,0.186,65.1
917,0.186,65.1
918,0.187,65
919,0.187,65
920,0.187,65
921,0.188,64.8
922,0.188,64.8
923,0.188,64.9
924,0.188,64.9
925,0.188,64.9
926,0.188,64.9
927,0.188,64.9
928,0.188,64.9
929,0.188,64.9
930,0.188,64.9
931,0.188,64.8
932,0.188,64.8
933,0.189,64.8
934,0.189,64.8
935,0.188,64.8
936,0.188,64.8
937,0.188,64.8
938,0.188,64.8
939,0.187,65.1
940,0.186,65.2
941,0.186,65.2
942,0.186,65.1
943,0.186,65.1
944,0.186,65.2
945,0.185,65.4
946,0.185,65.4
947,0.184,65.4
948,0.185,65.4
949,0.184,65.4
950,0.194,64
951,0.202,62.8
952,0.206,62.2
953,0.206,62.2
954,0.206,62.2
955,0.207,62.2
956,0.208,61.9
957,0.21,61.7
958,0.213,61.2
959,0.215,61
960,0.216,60.8
961,0.217,60.7
962,0.217,60.7
963,0.217,60.7
964,0.218,60.5
965,0.219,60.4
966,0.22,60.2
967,0.222,60
968,0.223,59.8
969,0.226,59.5
970,0.229,59.1
971,0.231,58.7
972,0.231,58.8
973,0.23,58.9
974,0.23,58.9
975,0.229,59
976,0.226,59.4
977,0.226,59.4
978,0.225,59.5
979,0.225,59.6
980,0.223,59.9
981,0.214,61.1
982,0.206,62.3
983,0.202,62.8
984,0.199,63.3
985,0.201,63
986,0.205,62.3
987,0.212,61.3
988,0.217,60.6
989,0.221,60.2
990,0.221,60.1
991,0.221,60.1
992,0.219,60.4
993,0.216,60.8
994,0.21,61.7
995,0.204,62.5
996,0.187,65
997,0.182,65.8
998,0.19,64.6
999,0.19,64.6
"1,000.00",0.193,64.1
"1,001.00",0.201,62.9
"1,002.00",0.207,62.1
"1,003.00",0.208,61.9
"1,004.00",0.208,61.9
"1,005.00",0.208,62
"1,006.00",0.207,62.1
"1,007.00",0.207,62.1
"1,008.00",0.209,61.9
"1,009.00",0.209,61.8
"1,010.00",0.209,61.8
"1,011.00",0.209,61.8
"1,012.00",0.208,61.9
"1,013.00",0.206,62.2
"1,014.00",0.206,62.3
"1,015.00",0.206,62.2
"1,016.00",0.206,62.2
"1,017.00",0.206,62.2
"1,018.00",0.206,62.2
"1,019.00",0.206,62.2
"1,020.00",0.207,62.2
"1,021.00",0.207,62.1
"1,022.00",0.208,62
"1,023.00",0.21,61.6
"1,024.00",0.212,61.3
"1,025.00",0.213,61.3
"1,026.00",0.216,60.9
"1,027.00",0.217,60.7
"1,028.00",0.217,60.6
"1,029.00",0.218,60.5
"1,030.00",0.219,60.4
"1,031.00",0.219,60.4
"1,032.00",0.219,60.4
"1,033.00",0.22,60.3
"1,034.00",0.22,60.3
"1,035.00",0.22,60.3
"1,036.00",0.221,60.2
"1,037.00",0.221,60.1
"1,038.00",0.222,60
"1,039.00",0.226,59.4
"1,040.00",0.228,59.2
"1,041.00",0.231,58.8
"1,042.00",0.232,58.6
"1,043.00",0.232,58.6
"1,044.00",0.232,58.6
"1,045.00",0.232,58.6
"1,046.00",0.233,58.5
"1,047.00",0.234,58.4
"1,048.00",0.234,58.4
"1,049.00",0.234,58.4
"1,050.00",0.235,58.3
"1,051.00",0.235,58.3
"1,052.00",0.235,58.2
"1,053.00",0.235,58.2
"1,054.00",0.235,58.2
"1,055.00",0.235,58.2
"1,056.00",0.235,58.2
"1,057.00",0.238,57.8
"1,058.00",0.242,57.3
"1,059.00",0.248,56.5
"1,060.00",0.253,55.8
"1,061.00",0.258,55.2
"1,062.00",0.26,54.9
"1,063.00",0.261,54.9
"1,064.00",0.261,54.9
"1,065.00",0.259,55.1
"1,066.00",0.259,55.1
"1,067.00",0.26,55
"1,068.00",0.26,54.9
"1,069.00",0.26,54.9
"1,070.00",0.261,54.9
"1,071.00",0.266,54.2
"1,072.00",0.267,54.1
"1,073.00",0.268,53.9
"1,074.00",0.265,54.4
"1,075.00",0.265,54.4
"1,076.00",0.268,54
"1,077.00",0.27,53.8
"1,078.00",0.273,53.4
"1,079.00",0.273,53.3
"1,080.00",0.269,53.8
"1,081.00",0.27,53.7
"1,082.00",0.27,53.7
"1,083.00",0.27,53.7
"1,084.00",0.27,53.7
"1,085.00",0.27,53.7
"1,086.00",0.269,53.9
"1,087.00",0.269,53.9
"1,088.00",0.271,53.6
"1,089.00",0.271,53.5
"1,090.00",0.272,53.5
"1,091.00",0.277,52.8
"1,092.00",0.278,52.7
"1,093.00",0.278,52.7
"1,094.00",0.278,52.8
"1,095.00",0.278,52.8
"1,096.00",0.278,52.8
"1,097.00",0.276,52.9
"1,098.00",0.278,52.7
"1,099.00",0.283,52.1
"1,100.00",0.21,61.7
,,
,,
S9 Postheat,,
S9 Postheat 4,"Date : 28/07/2021, 15:37:08",
Wavelength (nm),ABS,%T
190,1.688,2.1
191,1.732,1.9
192,1.76,1.7
193,1.78,1.7
194,1.783,1.6
195,1.79,1.6
196,1.792,1.6
197,1.798,1.6
198,1.805,1.6
199,1.805,1.6
200,1.803,1.6
201,1.799,1.6
202,1.796,1.6
203,1.784,1.6
204,1.768,1.7
205,1.742,1.8
206,1.714,1.9
207,1.679,2.1
208,1.638,2.3
209,1.591,2.6
210,1.544,2.9
211,1.493,3.2
212,1.442,3.6
213,1.395,4
214,1.344,4.5
215,1.335,4.6
216,1.306,4.9
217,1.256,5.5
218,1.211,6.1
219,1.174,6.7
220,1.133,7.4
221,1.095,8
222,1.061,8.7
223,1.023,9.5
224,0.997,10.1
225,0.979,10.5
226,0.964,10.9
227,0.954,11.1
228,0.95,11.2
229,0.951,11.2
230,0.958,11
231,0.964,10.9
232,0.973,10.7
233,0.982,10.4
234,0.994,10.1
235,1.004,9.9
236,1.014,9.7
237,1.027,9.4
238,1.039,9.1
239,1.048,8.9
240,1.054,8.8
241,1.056,8.8
242,1.056,8.8
243,1.058,8.8
244,1.058,8.7
245,1.051,8.9
246,1.034,9.2
247,1.014,9.7
248,1.001,10
249,0.99,10.2
250,0.972,10.7
251,0.951,11.2
252,0.926,11.8
253,0.901,12.5
254,0.881,13.2
255,0.86,13.8
256,0.839,14.5
257,0.818,15.2
258,0.795,16
259,0.774,16.8
260,0.753,17.7
261,0.741,18.2
262,0.733,18.5
263,0.728,18.7
264,0.719,19.1
265,0.711,19.4
266,0.701,19.9
267,0.692,20.3
268,0.686,20.6
269,0.682,20.8
270,0.677,21
271,0.672,21.3
272,0.667,21.5
273,0.666,21.6
274,0.666,21.6
275,0.666,21.6
276,0.665,21.6
277,0.66,21.9
278,0.659,21.9
279,0.657,22
280,0.657,22
281,0.655,22.1
282,0.651,22.4
283,0.65,22.4
284,0.648,22.5
285,0.647,22.5
286,0.643,22.8
287,0.641,22.8
288,0.642,22.8
289,0.641,22.8
290,0.635,23.2
291,0.635,23.2
292,0.634,23.2
293,0.632,23.3
294,0.631,23.4
295,0.628,23.6
296,0.627,23.6
297,0.626,23.6
298,0.626,23.7
299,0.626,23.7
300,0.624,23.8
301,0.624,23.8
302,0.62,24
303,0.619,24.1
304,0.616,24.2
305,0.612,24.5
306,0.607,24.7
307,0.604,24.9
308,0.6,25.1
309,0.598,25.3
310,0.597,25.3
311,0.597,25.3
312,0.595,25.4
313,0.592,25.6
314,0.588,25.8
315,0.588,25.8
316,0.588,25.8
317,0.588,25.8
318,0.584,26
319,0.58,26.3
320,0.58,26.3
321,0.578,26.4
322,0.57,26.9
323,0.566,27.2
324,0.567,27.1
325,0.568,27
326,0.568,27
327,0.569,27
328,0.566,27.2
329,0.563,27.4
330,0.559,27.6
331,0.555,27.9
332,0.554,27.9
333,0.554,27.9
334,0.554,27.9
335,0.554,28
336,0.55,28.2
337,0.548,28.3
338,0.547,28.4
339,0.546,28.4
340,0.542,28.7
341,0.539,28.9
342,0.536,29.1
343,0.534,29.2
344,0.537,29.1
345,0.539,28.9
346,0.54,28.9
347,0.538,29
348,0.534,29.3
349,0.531,29.4
350,0.53,29.5
351,0.527,29.7
352,0.526,29.8
353,0.526,29.8
354,0.525,29.9
355,0.522,30
356,0.523,30
357,0.525,29.9
358,0.524,29.9
359,0.52,30.2
360,0.521,30.2
361,0.525,29.8
362,0.532,29.3
363,0.534,29.3
364,0.532,29.4
365,0.532,29.4
366,0.528,29.7
367,0.528,29.7
368,0.525,29.9
369,0.522,30
370,0.522,30.1
371,0.522,30.1
372,0.522,30
373,0.52,30.2
374,0.52,30.2
375,0.519,30.3
376,0.523,30
377,0.525,29.8
378,0.529,29.5
379,0.53,29.5
380,0.53,29.5
381,0.529,29.6
382,0.528,29.6
383,0.528,29.6
384,0.53,29.5
385,0.53,29.5
386,0.53,29.5
387,0.53,29.5
388,0.531,29.5
389,0.53,29.5
390,0.519,30.3
391,0.516,30.5
392,0.516,30.5
393,0.515,30.5
394,0.514,30.6
395,0.514,30.6
396,0.513,30.7
397,0.511,30.8
398,0.511,30.9
399,0.51,30.9
400,0.51,30.9
401,0.51,30.9
402,0.508,31
403,0.508,31
404,0.508,31
405,0.508,31
406,0.508,31
407,0.508,31
408,0.507,31.1
409,0.507,31.1
410,0.506,31.2
411,0.506,31.2
412,0.506,31.2
413,0.505,31.2
414,0.506,31.2
415,0.506,31.2
416,0.505,31.2
417,0.505,31.3
418,0.502,31.5
419,0.501,31.5
420,0.501,31.6
421,0.501,31.5
422,0.502,31.5
423,0.501,31.6
424,0.501,31.6
425,0.501,31.6
426,0.501,31.6
427,0.501,31.6
428,0.501,31.5
429,0.501,31.5
430,0.501,31.5
431,0.501,31.6
432,0.5,31.6
433,0.499,31.7
434,0.498,31.8
435,0.497,31.8
436,0.497,31.9
437,0.496,31.9
438,0.496,31.9
439,0.495,32
440,0.494,32
441,0.493,32.1
442,0.493,32.2
443,0.491,32.3
444,0.49,32.3
445,0.49,32.4
446,0.489,32.4
447,0.489,32.4
448,0.488,32.5
449,0.487,32.6
450,0.486,32.7
451,0.485,32.7
452,0.485,32.8
453,0.484,32.8
454,0.484,32.8
455,0.482,33
456,0.48,33.1
457,0.479,33.2
458,0.476,33.4
459,0.475,33.5
460,0.475,33.5
461,0.475,33.5
462,0.475,33.5
463,0.475,33.5
464,0.474,33.6
465,0.472,33.7
466,0.47,33.9
467,0.469,34
468,0.468,34
469,0.468,34
470,0.467,34.1
471,0.464,34.3
472,0.462,34.5
473,0.46,34.7
474,0.459,34.8
475,0.456,35
476,0.455,35.1
477,0.452,35.3
478,0.451,35.4
479,0.45,35.5
480,0.447,35.7
481,0.443,36.1
482,0.437,36.6
483,0.433,36.9
484,0.435,36.7
485,0.44,36.3
486,0.44,36.3
487,0.438,36.5
488,0.437,36.6
489,0.437,36.6
490,0.434,36.8
491,0.431,37.1
492,0.431,37
493,0.433,36.9
494,0.43,37.1
495,0.429,37.3
496,0.424,37.6
497,0.423,37.7
498,0.423,37.8
499,0.422,37.8
500,0.42,38
501,0.417,38.2
502,0.415,38.5
503,0.413,38.6
504,0.412,38.7
505,0.41,38.9
506,0.41,38.9
507,0.408,39.1
508,0.406,39.3
509,0.404,39.5
510,0.402,39.6
511,0.401,39.7
512,0.4,39.8
513,0.4,39.8
514,0.399,39.9
515,0.397,40.1
516,0.393,40.5
517,0.392,40.6
518,0.392,40.5
519,0.392,40.5
520,0.392,40.5
521,0.391,40.7
522,0.387,41
523,0.385,41.2
524,0.381,41.6
525,0.379,41.8
526,0.375,42.2
527,0.375,42.1
528,0.378,41.9
529,0.38,41.7
530,0.381,41.6
531,0.377,41.9
532,0.376,42
533,0.376,42
534,0.376,42
535,0.374,42.2
536,0.372,42.5
537,0.372,42.5
538,0.368,42.9
539,0.362,43.4
540,0.361,43.5
541,0.363,43.3
542,0.367,43
543,0.368,42.9
544,0.365,43.1
545,0.365,43.2
546,0.363,43.3
547,0.363,43.3
548,0.363,43.4
549,0.361,43.5
550,0.358,43.9
551,0.355,44.2
552,0.354,44.2
553,0.354,44.2
554,0.353,44.4
555,0.352,44.5
556,0.35,44.6
557,0.348,44.8
558,0.348,44.9
559,0.346,45
560,0.34,45.7
561,0.339,45.8
562,0.339,45.8
563,0.336,46.1
564,0.334,46.3
565,0.332,46.5
566,0.333,46.5
567,0.333,46.5
568,0.332,46.6
569,0.33,46.8
570,0.328,47
571,0.327,47
572,0.328,47
573,0.328,47
574,0.327,47.1
575,0.327,47.1
576,0.327,47.1
577,0.327,47.1
578,0.326,47.2
579,0.325,47.3
580,0.324,47.4
581,0.322,47.7
582,0.321,47.8
583,0.32,47.8
584,0.319,48
585,0.318,48.1
586,0.317,48.2
587,0.316,48.4
588,0.315,48.4
589,0.315,48.5
590,0.314,48.5
591,0.313,48.6
592,0.313,48.7
593,0.31,49
594,0.309,49.1
595,0.307,49.3
596,0.307,49.3
597,0.308,49.2
598,0.309,49.1
599,0.309,49.1
600,0.308,49.2
601,0.305,49.6
602,0.302,49.9
603,0.302,49.9
604,0.302,49.9
605,0.302,49.8
606,0.303,49.7
607,0.303,49.8
608,0.3,50.1
609,0.3,50.1
610,0.3,50.2
611,0.3,50.1
612,0.3,50.1
613,0.3,50.2
614,0.299,50.2
615,0.298,50.3
616,0.297,50.4
617,0.295,50.7
618,0.295,50.7
619,0.294,50.8
620,0.293,50.9
621,0.292,51
622,0.292,51
623,0.291,51.2
624,0.29,51.3
625,0.288,51.5
626,0.287,51.6
627,0.287,51.6
628,0.288,51.6
629,0.288,51.5
630,0.288,51.5
631,0.287,51.7
632,0.286,51.8
633,0.285,51.9
634,0.284,52
635,0.284,52
636,0.284,52
637,0.284,52
638,0.284,52.1
639,0.283,52.2
640,0.281,52.3
641,0.28,52.5
642,0.279,52.6
643,0.279,52.6
644,0.278,52.8
645,0.277,52.8
646,0.277,52.8
647,0.276,52.9
648,0.276,53
649,0.275,53.1
650,0.274,53.2
651,0.274,53.2
652,0.273,53.4
653,0.273,53.4
654,0.273,53.4
655,0.272,53.4
656,0.271,53.5
657,0.27,53.7
658,0.268,53.9
659,0.268,53.9
660,0.268,53.9
661,0.269,53.8
662,0.269,53.8
663,0.269,53.8
664,0.269,53.8
665,0.269,53.9
666,0.268,54
667,0.267,54.1
668,0.266,54.2
669,0.265,54.3
670,0.265,54.4
671,0.265,54.4
672,0.264,54.4
673,0.264,54.5
674,0.263,54.5
675,0.262,54.6
676,0.262,54.7
677,0.261,54.8
678,0.26,54.9
679,0.259,55.1
680,0.258,55.2
681,0.258,55.2
682,0.259,55.1
683,0.259,55
684,0.26,55
685,0.259,55
686,0.258,55.2
687,0.258,55.2
688,0.258,55.2
689,0.257,55.3
690,0.257,55.4
691,0.256,55.4
692,0.256,55.5
693,0.255,55.6
694,0.254,55.7
695,0.253,55.8
696,0.252,56
697,0.251,56.2
698,0.25,56.2
699,0.25,56.2
700,0.25,56.2
701,0.251,56.1
702,0.251,56.1
703,0.251,56.1
704,0.251,56.1
705,0.25,56.2
706,0.25,56.3
707,0.248,56.4
708,0.248,56.5
709,0.247,56.6
710,0.247,56.6
711,0.247,56.7
712,0.247,56.7
713,0.246,56.7
714,0.246,56.8
715,0.245,56.8
716,0.245,56.9
717,0.245,56.9
718,0.245,56.9
719,0.245,56.9
720,0.245,56.9
721,0.244,57
722,0.243,57.1
723,0.243,57.2
724,0.242,57.2
725,0.242,57.3
726,0.242,57.3
727,0.241,57.4
728,0.241,57.4
729,0.24,57.5
730,0.24,57.6
731,0.24,57.6
732,0.239,57.7
733,0.239,57.7
734,0.238,57.8
735,0.238,57.8
736,0.237,57.9
737,0.237,57.9
738,0.236,58.1
739,0.236,58.1
740,0.235,58.2
741,0.235,58.2
742,0.235,58.2
743,0.235,58.2
744,0.235,58.3
745,0.234,58.3
746,0.233,58.5
747,0.233,58.4
748,0.233,58.5
749,0.232,58.6
750,0.232,58.6
751,0.232,58.6
752,0.232,58.6
753,0.232,58.6
754,0.232,58.6
755,0.232,58.6
756,0.232,58.6
757,0.232,58.6
758,0.232,58.6
759,0.232,58.6
760,0.231,58.7
761,0.23,58.9
762,0.23,58.9
763,0.23,58.9
764,0.229,59
765,0.229,59.1
766,0.229,59
767,0.229,59
768,0.229,59
769,0.229,59
770,0.229,59.1
771,0.229,59
772,0.228,59.1
773,0.229,59.1
774,0.228,59.1
775,0.228,59.2
776,0.228,59.2
777,0.228,59.2
778,0.228,59.2
779,0.226,59.4
780,0.227,59.4
781,0.226,59.4
782,0.224,59.6
783,0.224,59.6
784,0.225,59.6
785,0.225,59.6
786,0.224,59.6
787,0.22,60.2
788,0.22,60.2
789,0.221,60.2
790,0.221,60.1
791,0.221,60.2
792,0.221,60.2
793,0.22,60.2
794,0.22,60.2
795,0.22,60.2
796,0.22,60.2
797,0.221,60.2
798,0.22,60.2
799,0.22,60.2
800,0.22,60.3
801,0.22,60.3
802,0.219,60.4
803,0.217,60.6
804,0.217,60.7
805,0.216,60.8
806,0.216,60.8
807,0.216,60.8
808,0.215,61
809,0.215,61
810,0.214,61
811,0.214,61.1
812,0.214,61.1
813,0.213,61.3
814,0.211,61.5
815,0.211,61.5
816,0.211,61.5
817,0.211,61.5
818,0.213,61.2
819,0.213,61.3
820,0.212,61.4
821,0.211,61.5
822,0.206,62.2
823,0.203,62.6
824,0.203,62.6
825,0.203,62.6
826,0.203,62.7
827,0.204,62.5
828,0.204,62.5
829,0.205,62.4
830,0.206,62.3
831,0.206,62.2
832,0.207,62.1
833,0.207,62.1
834,0.204,62.5
835,0.204,62.5
836,0.205,62.4
837,0.205,62.4
838,0.205,62.3
839,0.206,62.2
840,0.207,62.1
841,0.208,61.9
842,0.208,61.9
843,0.207,62.1
844,0.207,62
845,0.208,62
846,0.206,62.2
847,0.204,62.6
848,0.204,62.6
849,0.202,62.9
850,0.205,62.4
851,0.205,62.4
852,0.205,62.4
853,0.202,62.8
854,0.203,62.7
855,0.203,62.7
856,0.205,62.4
857,0.205,62.4
858,0.205,62.4
859,0.204,62.5
860,0.204,62.5
861,0.204,62.5
862,0.203,62.7
863,0.205,62.4
864,0.204,62.5
865,0.203,62.6
866,0.203,62.7
867,0.203,62.7
868,0.203,62.7
869,0.203,62.7
870,0.202,62.8
871,0.202,62.8
872,0.202,62.8
873,0.202,62.8
874,0.2,63.1
875,0.199,63.2
876,0.199,63.2
877,0.199,63.2
878,0.198,63.4
879,0.197,63.5
880,0.197,63.5
881,0.194,64
882,0.192,64.2
883,0.192,64.2
884,0.192,64.2
885,0.192,64.2
886,0.192,64.3
887,0.193,64.2
888,0.193,64.2
889,0.192,64.3
890,0.193,64.2
891,0.193,64.2
892,0.192,64.3
893,0.192,64.2
894,0.192,64.3
895,0.192,64.3
896,0.192,64.2
897,0.192,64.2
898,0.192,64.3
899,0.193,64.2
900,0.193,64.2
901,0.192,64.2
902,0.192,64.2
903,0.192,64.3
904,0.191,64.4
905,0.19,64.5
906,0.191,64.4
907,0.191,64.4
908,0.19,64.5
909,0.19,64.5
910,0.19,64.5
911,0.19,64.6
912,0.19,64.6
913,0.19,64.6
914,0.19,64.6
915,0.19,64.6
916,0.186,65.1
917,0.186,65.1
918,0.187,65
919,0.187,65
920,0.187,65
921,0.188,64.8
922,0.188,64.8
923,0.188,64.9
924,0.188,64.9
925,0.188,64.9
926,0.188,64.9
927,0.188,64.9
928,0.188,64.9
929,0.188,64.9
930,0.188,64.9
931,0.188,64.8
932,0.188,64.8
933,0.189,64.8
934,0.189,64.8
935,0.188,64.8
936,0.188,64.8
937,0.188,64.8
938,0.188,64.8
939,0.187,65.1
940,0.186,65.2
941,0.186,65.2
942,0.186,65.1
943,0.186,65.1
944,0.186,65.2
945,0.185,65.4
946,0.185,65.4
947,0.184,65.4
948,0.185,65.4
949,0.184,65.4
950,0.194,64
951,0.202,62.8
952,0.206,62.2
953,0.206,62.2
954,0.206,62.2
955,0.207,62.2
956,0.208,61.9
957,0.21,61.7
958,0.213,61.2
959,0.215,61
960,0.216,60.8
961,0.217,60.7
962,0.217,60.7
963,0.217,60.7
964,0.218,60.5
965,0.219,60.4
966,0.22,60.2
967,0.222,60
968,0.223,59.8
969,0.226,59.5
970,0.229,59.1
971,0.231,58.7
972,0.231,58.8
973,0.23,58.9
974,0.23,58.9
975,0.229,59
976,0.226,59.4
977,0.226,59.4
978,0.225,59.5
979,0.225,59.6
980,0.223,59.9
981,0.214,61.1
982,0.206,62.3
983,0.202,62.8
984,0.199,63.3
985,0.201,63
986,0.205,62.3
987,0.212,61.3
988,0.217,60.6
989,0.221,60.2
990,0.221,60.1
991,0.221,60.1
992,0.219,60.4
993,0.216,60.8
994,0.21,61.7
995,0.204,62.5
996,0.187,65
997,0.182,65.8
998,0.19,64.6
999,0.19,64.6
"1,000.00",0.193,64.1
"1,001.00",0.201,62.9
"1,002.00",0.207,62.1
"1,003.00",0.208,61.9
"1,004.00",0.208,61.9
"1,005.00",0.208,62
"1,006.00",0.207,62.1
"1,007.00",0.207,62.1
"1,008.00",0.209,61.9
"1,009.00",0.209,61.8
"1,010.00",0.209,61.8
"1,011.00",0.209,61.8
"1,012.00",0.208,61.9
"1,013.00",0.206,62.2
"1,014.00",0.206,62.3
"1,015.00",0.206,62.2
"1,016.00",0.206,62.2
"1,017.00",0.206,62.2
"1,018.00",0.206,62.2
"1,019.00",0.206,62.2
"1,020.00",0.207,62.2
"1,021.00",0.207,62.1
"1,022.00",0.208,62
"1,023.00",0.21,61.6
"1,024.00",0.212,61.3
"1,025.00",0.213,61.3
"1,026.00",0.216,60.9
"1,027.00",0.217,60.7
"1,028.00",0.217,60.6
"1,029.00",0.218,60.5
"1,030.00",0.219,60.4
"1,031.00",0.219,60.4
"1,032.00",0.219,60.4
"1,033.00",0.22,60.3
"1,034.00",0.22,60.3
"1,035.00",0.22,60.3
"1,036.00",0.221,60.2
"1,037.00",0.221,60.1
"1,038.00",0.222,60
"1,039.00",0.226,59.4
"1,040.00",0.228,59.2
"1,041.00",0.231,58.8
"1,042.00",0.232,58.6
"1,043.00",0.232,58.6
"1,044.00",0.232,58.6
"1,045.00",0.232,58.6
"1,046.00",0.233,58.5
"1,047.00",0.234,58.4
"1,048.00",0.234,58.4
"1,049.00",0.234,58.4
"1,050.00",0.235,58.3
"1,051.00",0.235,58.3
"1,052.00",0.235,58.2
"1,053.00",0.235,58.2
"1,054.00",0.235,58.2
"1,055.00",0.235,58.2
"1,056.00",0.235,58.2
"1,057.00",0.238,57.8
"1,058.00",0.242,57.3
"1,059.00",0.248,56.5
"1,060.00",0.253,55.8
"1,061.00",0.258,55.2
"1,062.00",0.26,54.9
"1,063.00",0.261,54.9
"1,064.00",0.261,54.9
"1,065.00",0.259,55.1
"1,066.00",0.259,55.1
"1,067.00",0.26,55
"1,068.00",0.26,54.9
"1,069.00",0.26,54.9
"1,070.00",0.261,54.9
"1,071.00",0.266,54.2
"1,072.00",0.267,54.1
"1,073.00",0.268,53.9
"1,074.00",0.265,54.4
"1,075.00",0.265,54.4
"1,076.00",0.268,54
"1,077.00",0.27,53.8
"1,078.00",0.273,53.4
"1,079.00",0.273,53.3
"1,080.00",0.269,53.8
"1,081.00",0.27,53.7
"1,082.00",0.27,53.7
"1,083.00",0.27,53.7
"1,084.00",0.27,53.7
"1,085.00",0.27,53.7
"1,086.00",0.269,53.9
"1,087.00",0.269,53.9
"1,088.00",0.271,53.6
"1,089.00",0.271,53.5
"1,090.00",0.272,53.5
"1,091.00",0.277,52.8
"1,092.00",0.278,52.7
"1,093.00",0.278,52.7
"1,094.00",0.278,52.8
"1,095.00",0.278,52.8
"1,096.00",0.278,52.8
"1,097.00",0.276,52.9
"1,098.00",0.278,52.7
"1,099.00",0.283,52.1
"1,100.00",0.21,61.7
,,
,,
S9 Postheat,,
S9 Postheat 5,"Date : 28/07/2021, 15:38:17",
Wavelength (nm),ABS,%T
190,1.689,2
191,1.729,1.9
192,1.762,1.7
193,1.767,1.7
194,1.777,1.7
195,1.78,1.7
196,1.788,1.6
197,1.803,1.6
198,1.812,1.5
199,1.812,1.5
200,1.811,1.5
201,1.807,1.6
202,1.788,1.6
203,1.779,1.7
204,1.765,1.7
205,1.744,1.8
206,1.715,1.9
207,1.682,2.1
208,1.643,2.3
209,1.593,2.6
210,1.549,2.8
211,1.498,3.2
212,1.447,3.6
213,1.398,4
214,1.349,4.5
215,1.339,4.6
216,1.318,4.8
217,1.265,5.4
218,1.215,6.1
219,1.175,6.7
220,1.133,7.4
221,1.098,8
222,1.064,8.6
223,1.026,9.4
224,1,10
225,0.98,10.5
226,0.966,10.8
227,0.954,11.1
228,0.951,11.2
229,0.951,11.2
230,0.959,11
231,0.965,10.8
232,0.973,10.6
233,0.982,10.4
234,0.994,10.1
235,1.005,9.9
236,1.016,9.6
237,1.028,9.4
238,1.04,9.1
239,1.05,8.9
240,1.056,8.8
241,1.057,8.8
242,1.057,8.8
243,1.058,8.7
244,1.059,8.7
245,1.052,8.9
246,1.034,9.2
247,1.014,9.7
248,0.999,10
249,0.988,10.3
250,0.973,10.6
251,0.952,11.2
252,0.927,11.8
253,0.909,12.3
254,0.886,13
255,0.861,13.8
256,0.84,14.5
257,0.817,15.2
258,0.795,16
259,0.773,16.9
260,0.754,17.6
261,0.742,18.1
262,0.735,18.4
263,0.729,18.7
264,0.72,19
265,0.712,19.4
266,0.701,19.9
267,0.693,20.3
268,0.687,20.6
269,0.683,20.8
270,0.678,21
271,0.672,21.3
272,0.668,21.5
273,0.667,21.5
274,0.667,21.5
275,0.666,21.6
276,0.665,21.6
277,0.661,21.8
278,0.66,21.9
279,0.659,21.9
280,0.659,21.9
281,0.655,22.1
282,0.65,22.4
283,0.65,22.4
284,0.649,22.5
285,0.648,22.5
286,0.645,22.7
287,0.641,22.9
288,0.642,22.8
289,0.641,22.8
290,0.637,23.1
291,0.636,23.1
292,0.635,23.2
293,0.634,23.2
294,0.632,23.3
295,0.629,23.5
296,0.628,23.5
297,0.628,23.6
298,0.628,23.6
299,0.626,23.6
300,0.626,23.6
301,0.625,23.7
302,0.622,23.9
303,0.619,24
304,0.617,24.1
305,0.615,24.2
306,0.609,24.6
307,0.607,24.7
308,0.602,25
309,0.598,25.2
310,0.598,25.2
311,0.598,25.2
312,0.596,25.3
313,0.593,25.5
314,0.589,25.8
315,0.589,25.8
316,0.59,25.7
317,0.589,25.8
318,0.585,26
319,0.582,26.2
320,0.582,26.2
321,0.579,26.3
322,0.572,26.8
323,0.569,27
324,0.569,27
325,0.571,26.9
326,0.57,26.9
327,0.57,26.9
328,0.567,27.1
329,0.564,27.3
330,0.56,27.5
331,0.557,27.7
332,0.556,27.8
333,0.556,27.8
334,0.556,27.8
335,0.555,27.9
336,0.551,28.1
337,0.549,28.2
338,0.549,28.3
339,0.547,28.4
340,0.545,28.5
341,0.541,28.8
342,0.537,29
343,0.536,29.1
344,0.538,28.9
345,0.539,28.9
346,0.539,28.9
347,0.537,29
348,0.534,29.2
349,0.532,29.4
350,0.53,29.5
351,0.529,29.6
352,0.526,29.8
353,0.526,29.8
354,0.525,29.8
355,0.525,29.9
356,0.525,29.9
357,0.527,29.7
358,0.526,29.8
359,0.522,30.1
360,0.523,30
361,0.527,29.7
362,0.536,29.1
363,0.537,29
364,0.534,29.3
365,0.531,29.5
366,0.53,29.5
367,0.529,29.5
368,0.527,29.7
369,0.526,29.8
