S8 Preheat,,
S8 Preheat 1,"Date : 22/07/2021, 10:44:14",
606,0.407,39.2
607,0.407,39.2
608,0.407,39.2
609,0.406,39.3
610,0.407,39.2
611,0.408,39.1
612,0.409,39
613,0.409,39
614,0.409,39
615,0.409,39
616,0.409,39
617,0.409,39
618,0.408,39
619,0.408,39
620,0.408,39
621,0.408,39
622,0.408,39
623,0.408,39.1
624,0.407,39.1
625,0.407,39.2
626,0.407,39.2
627,0.408,39.1
628,0.409,39
629,0.41,38.9
630,0.41,38.9
631,0.41,38.9
632,0.409,39
633,0.409,39
634,0.409,39
635,0.409,39
636,0.41,38.9
637,0.41,38.9
638,0.41,38.9
639,0.41,38.9
640,0.409,39
641,0.409,39
642,0.409,39
643,0.409,39
644,0.409,39
645,0.409,39
646,0.409,39
647,0.408,39.1
648,0.408,39.1
649,0.407,39.2
650,0.407,39.2
651,0.407,39.2
652,0.407,39.2
653,0.407,39.2
654,0.407,39.2
655,0.407,39.2
656,0.406,39.3
657,0.404,39.5
658,0.402,39.6
659,0.402,39.6
660,0.404,39.5
661,0.404,39.5
662,0.405,39.3
663,0.405,39.3
664,0.405,39.4
665,0.405,39.4
666,0.404,39.5
667,0.403,39.5
668,0.402,39.7
669,0.401,39.7
670,0.4,39.8
671,0.4,39.8
672,0.4,39.8
673,0.4,39.8
674,0.399,39.9
675,0.399,39.9
676,0.398,40
677,0.396,40.1
678,0.395,40.2
679,0.394,40.4
680,0.394,40.4
681,0.394,40.4
682,0.394,40.4
683,0.394,40.4
684,0.393,40.4
685,0.393,40.5
686,0.392,40.6
687,0.391,40.6
688,0.391,40.7
689,0.39,40.7
690,0.389,40.9
691,0.389,40.9
692,0.388,41
693,0.386,41.1
694,0.385,41.2
695,0.384,41.3
696,0.382,41.5
697,0.38,41.7
698,0.379,41.8
699,0.378,41.8
700,0.378,41.8
701,0.379,41.8
702,0.379,41.8
703,0.379,41.8
704,0.379,41.8
705,0.377,41.9
706,0.377,42
707,0.376,42.1
708,0.374,42.3
709,0.373,42.4
710,0.372,42.5
711,0.371,42.6
712,0.371,42.6
713,0.371,42.6
714,0.37,42.7
715,0.369,42.7
716,0.368,42.9
717,0.368,42.9
718,0.366,43
719,0.366,43
720,0.366,43.1
721,0.366,43.1
722,0.363,43.3
723,0.363,43.3
724,0.362,43.5
725,0.361,43.6
726,0.36,43.7
727,0.358,43.8
728,0.358,43.8
729,0.358,43.9
730,0.358,43.9
731,0.357,43.9
732,0.355,44.1
733,0.354,44.3
734,0.353,44.4
735,0.352,44.4
736,0.352,44.4
737,0.351,44.6
738,0.35,44.7
739,0.348,44.8
740,0.348,44.9
741,0.346,45.1
742,0.345,45.1
743,0.344,45.3
744,0.342,45.5
745,0.342,45.5
746,0.341,45.6
747,0.34,45.7
748,0.338,45.9
749,0.337,46.1
750,0.336,46.1
751,0.335,46.2
752,0.335,46.2
753,0.334,46.4
754,0.332,46.5
755,0.332,46.5
756,0.332,46.5
757,0.332,46.5
758,0.332,46.6
759,0.329,46.8
760,0.329,46.9
761,0.325,47.3
762,0.326,47.2
763,0.324,47.4
764,0.324,47.5
765,0.323,47.5
766,0.323,47.5
767,0.323,47.5
768,0.323,47.5
769,0.322,47.6
770,0.322,47.6
771,0.322,47.7
772,0.32,47.8
773,0.319,47.9
774,0.319,47.9
775,0.319,48
776,0.319,48
777,0.318,48.1
778,0.318,48.1
779,0.314,48.5
780,0.314,48.6
781,0.314,48.6
782,0.313,48.6
783,0.311,48.8
784,0.311,48.9
785,0.311,48.9
786,0.309,49.1
787,0.308,49.2
788,0.308,49.2
789,0.308,49.3
790,0.305,49.5
791,0.305,49.6
792,0.304,49.7
793,0.304,49.7
794,0.303,49.7
795,0.302,49.8
796,0.302,49.9
797,0.302,49.9
798,0.301,49.9
799,0.301,50
800,0.299,50.2
801,0.298,50.4
802,0.295,50.7
803,0.295,50.7
804,0.293,51
805,0.292,51.1
806,0.291,51.1
807,0.291,51.2
808,0.29,51.3
809,0.29,51.3
810,0.29,51.3
811,0.289,51.5
812,0.287,51.6
813,0.287,51.6
814,0.287,51.6
815,0.287,51.7
816,0.286,51.8
817,0.286,51.8
818,0.28,52.4
819,0.28,52.5
820,0.279,52.6
821,0.278,52.7
822,0.272,53.5
823,0.268,54
824,0.272,53.5
825,0.274,53.2
826,0.274,53.2
827,0.275,53.1
828,0.275,53.1
829,0.275,53.1
830,0.275,53.1
831,0.275,53.1
832,0.276,53
833,0.274,53.2
834,0.271,53.5
835,0.27,53.7
836,0.27,53.7
837,0.27,53.7
838,0.272,53.5
839,0.274,53.3
840,0.274,53.3
841,0.274,53.3
842,0.273,53.4
843,0.272,53.4
844,0.272,53.4
845,0.272,53.5
846,0.271,53.6
847,0.27,53.6
848,0.268,54
849,0.268,53.9
850,0.268,53.9
851,0.266,54.2
852,0.266,54.2
853,0.266,54.2
854,0.266,54.3
855,0.266,54.3
856,0.265,54.3
857,0.265,54.3
858,0.266,54.2
859,0.265,54.3
860,0.264,54.5
861,0.257,55.3
862,0.258,55.2
863,0.258,55.2
864,0.258,55.2
865,0.258,55.2
866,0.258,55.2
867,0.258,55.2
868,0.258,55.2
869,0.26,55
870,0.26,55
871,0.258,55.2
872,0.258,55.2
873,0.258,55.3
874,0.257,55.3
875,0.257,55.3
876,0.254,55.7
877,0.254,55.7
878,0.254,55.7
879,0.253,55.9
880,0.251,56.1
881,0.248,56.5
882,0.246,56.8
883,0.246,56.7
884,0.246,56.7
885,0.247,56.7
886,0.248,56.5
887,0.251,56.1
888,0.251,56.1
889,0.251,56.1
890,0.25,56.2
891,0.25,56.2
892,0.249,56.3
893,0.249,56.4
894,0.249,56.4
895,0.246,56.7
896,0.246,56.8
897,0.246,56.8
898,0.245,56.9
899,0.245,56.9
900,0.245,56.9
901,0.246,56.8
902,0.245,56.9
903,0.244,57
904,0.243,57.2
905,0.242,57.3
906,0.241,57.4
907,0.245,56.9
908,0.244,57.1
909,0.245,56.9
910,0.245,56.9
911,0.244,57
912,0.243,57.2
913,0.243,57.2
914,0.243,57.2
915,0.24,57.5
916,0.24,57.5
917,0.24,57.5
918,0.242,57.2
919,0.242,57.2
920,0.242,57.3
921,0.242,57.2
922,0.242,57.3
923,0.239,57.7
924,0.239,57.7
925,0.239,57.7
926,0.239,57.7
927,0.239,57.7
928,0.238,57.8
929,0.238,57.8
930,0.238,57.8
931,0.238,57.8
932,0.238,57.9
933,0.237,57.9
934,0.237,57.9
935,0.238,57.8
936,0.238,57.8
937,0.237,57.9
938,0.237,57.9
939,0.237,57.9
940,0.237,58
941,0.237,58
942,0.236,58
943,0.236,58.1
944,0.235,58.2
945,0.235,58.2
946,0.235,58.2
947,0.235,58.3
948,0.233,58.4
949,0.233,58.4
950,0.241,57.4
951,0.251,56.1
952,0.255,55.5
953,0.258,55.2
954,0.258,55.1
955,0.259,55.1
956,0.261,54.9
957,0.263,54.6
958,0.266,54.2
959,0.268,54
960,0.268,53.9
961,0.27,53.7
962,0.272,53.5
963,0.273,53.3
964,0.275,53.1
965,0.275,53.1
966,0.275,53.1
967,0.277,52.9
968,0.278,52.7
969,0.282,52.2
970,0.287,51.7
971,0.289,51.4
972,0.289,51.5
973,0.288,51.5
974,0.288,51.6
975,0.284,52
976,0.283,52.2
977,0.283,52.2
978,0.28,52.5
979,0.276,52.9
980,0.267,54
981,0.263,54.6
982,0.249,56.3
983,0.248,56.5
984,0.245,56.8
985,0.252,56
986,0.255,55.6
987,0.262,54.7
988,0.271,53.6
989,0.273,53.3
990,0.273,53.3
991,0.273,53.3
992,0.273,53.4
993,0.267,54.1
994,0.263,54.5
995,0.249,56.4
996,0.247,56.6
997,0.248,56.5
998,0.247,56.6
999,0.247,56.6
"1,000.00",0.248,56.5
"1,001.00",0.251,56.1
"1,002.00",0.255,55.6
"1,003.00",0.255,55.5
"1,004.00",0.258,55.2
"1,005.00",0.259,55.1
"1,006.00",0.259,55.1
"1,007.00",0.259,55.1
"1,008.00",0.259,55.1
"1,009.00",0.258,55.2
"1,010.00",0.259,55.1
"1,011.00",0.259,55.1
"1,012.00",0.26,55
"1,013.00",0.258,55.3
"1,014.00",0.258,55.3
"1,015.00",0.256,55.4
"1,016.00",0.256,55.5
"1,017.00",0.256,55.5
"1,018.00",0.256,55.4
"1,019.00",0.257,55.3
"1,020.00",0.257,55.3
"1,021.00",0.261,54.8
"1,022.00",0.262,54.7
"1,023.00",0.264,54.4
"1,024.00",0.265,54.3
"1,025.00",0.266,54.2
"1,026.00",0.267,54.1
"1,027.00",0.269,53.8
"1,028.00",0.27,53.7
"1,029.00",0.272,53.4
"1,030.00",0.274,53.3
"1,031.00",0.274,53.2
"1,032.00",0.275,53.1
"1,033.00",0.275,53.1
"1,034.00",0.275,53.1
"1,035.00",0.276,52.9
"1,036.00",0.278,52.7
"1,037.00",0.282,52.2
"1,038.00",0.283,52.1
"1,039.00",0.285,51.9
"1,040.00",0.289,51.4
"1,041.00",0.293,51
"1,042.00",0.293,50.9
"1,043.00",0.294,50.9
"1,044.00",0.294,50.8
"1,045.00",0.298,50.4
"1,046.00",0.296,50.6
"1,047.00",0.296,50.6
"1,048.00",0.296,50.5
"1,049.00",0.297,50.4
"1,050.00",0.298,50.4
"1,051.00",0.299,50.3
"1,052.00",0.297,50.4
"1,053.00",0.298,50.4
"1,054.00",0.299,50.2
"1,055.00",0.299,50.2
"1,056.00",0.301,50
"1,057.00",0.301,50
"1,058.00",0.304,49.7
"1,059.00",0.313,48.7
"1,060.00",0.32,47.9
"1,061.00",0.325,47.3
"1,062.00",0.326,47.2
"1,063.00",0.325,47.4
"1,064.00",0.325,47.4
"1,065.00",0.325,47.4
"1,066.00",0.325,47.3
"1,067.00",0.324,47.4
"1,068.00",0.325,47.3
"1,069.00",0.33,46.8
"1,070.00",0.331,46.7
"1,071.00",0.331,46.6
"1,072.00",0.332,46.6
"1,073.00",0.337,46
"1,074.00",0.337,46
"1,075.00",0.341,45.6
"1,076.00",0.347,45
"1,077.00",0.348,44.8
"1,078.00",0.348,44.9
"1,079.00",0.349,44.8
"1,080.00",0.347,45
"1,081.00",0.349,44.8
"1,082.00",0.348,44.9
"1,083.00",0.348,44.9
"1,084.00",0.352,44.4
"1,085.00",0.351,44.5
"1,086.00",0.351,44.6
"1,087.00",0.346,45.1
"1,088.00",0.346,45.1
"1,089.00",0.346,45
"1,090.00",0.348,44.9
"1,091.00",0.349,44.8
"1,092.00",0.354,44.3
"1,093.00",0.354,44.2
"1,094.00",0.359,43.7
"1,095.00",0.359,43.8
"1,096.00",0.359,43.7
"1,097.00",0.359,43.7
"1,098.00",0.362,43.4
"1,099.00",0.363,43.4
"1,100.00",0.217,60.7
,,
,,
S8 Irrad 6,,
S8 Irrad 6 1,"Date : 22/07/2021, 13:07:29",
Wavelength (nm),ABS,%T
190.00,2.292,0.5
191.00,2.35,0.4
192.00,2.403,0.4
193.00,2.463,0.3
194.00,2.521,0.3
195.00,2.584,0.3
196.00,2.607,0.2
197.00,2.62,0.2
198.00,2.634,0.2
199.00,2.686,0.2
200.00,2.699,0.2
201.00,2.703,0.2
202.00,2.729,0.2
203.00,2.754,0.2
204.00,2.804,0.2
205.00,2.806,0.2
206.00,2.808,0.2
207.00,2.821,0.2
208.00,2.837,0.1
209.00,2.842,0.1
210.00,2.843,0.1
211.00,2.863,0.1
212.00,2.901,0.1
213.00,2.9,0.1
214.00,2.907,0.1
215.00,3,0.1
216.00,3,0
217.00,3,0
218.00,3,0
219.00,3,0
220.00,3,0
221.00,3,0
222.00,3,0
223.00,3,0
224.00,3,0.1
225.00,3,0.1
226.00,3,0.1
227.00,3,0.1
228.00,3,0.1
229.00,3,0.1
230.00,3,0.1
231.00,3,0.1
232.00,3,0.1
233.00,3,0.1
234.00,3,0.1
235.00,3,0.1
236.00,3,0.1
237.00,3,0.1
238.00,2.955,0.1
239.00,2.906,0.1
240.00,2.84,0.1
241.00,2.778,0.2
242.00,2.718,0.2
243.00,2.658,0.2
244.00,2.601,0.3
245.00,2.522,0.3
246.00,2.428,0.4
247.00,2.345,0.5
248.00,2.282,0.5
249.00,2.227,0.6
250.00,2.171,0.7
251.00,2.104,0.8
252.00,2.033,0.9
253.00,1.97,1.1
254.00,1.917,1.2
255.00,1.864,1.4
256.00,1.815,1.5
257.00,1.763,1.7
258.00,1.716,1.9
259.00,1.671,2.1
260.00,1.631,2.3
261.00,1.604,2.5
262.00,1.58,2.6
263.00,1.56,2.8
264.00,1.538,2.9
265.00,1.515,3.1
266.00,1.492,3.2
267.00,1.473,3.4
268.00,1.457,3.5
269.00,1.445,3.6
270.00,1.435,3.7
271.00,1.424,3.8
272.00,1.414,3.9
273.00,1.41,3.9
274.00,1.409,3.9
275.00,1.407,3.9
276.00,1.403,4
277.00,1.399,4
278.00,1.398,4
279.00,1.397,4
280.00,1.397,4
281.00,1.396,4
282.00,1.395,4
283.00,1.395,4
284.00,1.395,4
285.00,1.395,4
286.00,1.395,4
287.00,1.396,4
288.00,1.397,4
289.00,1.399,4
290.00,1.399,4
291.00,1.399,4
292.00,1.399,4
293.00,1.399,4
294.00,1.399,4
295.00,1.399,4
296.00,1.398,4
297.00,1.398,4
298.00,1.398,4
299.00,1.398,4
300.00,1.398,4
301.00,1.396,4
302.00,1.39,4.1
303.00,1.388,4.1
304.00,1.383,4.1
305.00,1.377,4.2
306.00,1.368,4.3
307.00,1.359,4.4
308.00,1.351,4.5
309.00,1.342,4.5
310.00,1.336,4.6
311.00,1.329,4.7
312.00,1.32,4.8
313.00,1.31,4.9
314.00,1.297,5
315.00,1.288,5.2
316.00,1.281,5.2
317.00,1.269,5.4
318.00,1.254,5.6
319.00,1.242,5.7
320.00,1.231,5.9
321.00,1.22,6
322.00,1.199,6.3
323.00,1.183,6.6
324.00,1.173,6.7
325.00,1.164,6.9
326.00,1.152,7
327.00,1.14,7.3
328.00,1.125,7.5
329.00,1.11,7.8
330.00,1.095,8
331.00,1.08,8.3
332.00,1.067,8.6
333.00,1.057,8.8
334.00,1.047,9
335.00,1.035,9.2
336.00,1.021,9.5
337.00,1.008,9.8
338.00,0.997,10.1
339.00,0.985,10.4
340.00,0.972,10.7
341.00,0.958,11
342.00,0.944,11.4
343.00,0.933,11.7
344.00,0.925,11.9
345.00,0.919,12.1
346.00,0.912,12.3
347.00,0.899,12.6
348.00,0.887,13
349.00,0.877,13.3
350.00,0.867,13.6
351.00,0.856,13.9
352.00,0.846,14.3
353.00,0.836,14.6
354.00,0.828,14.8
355.00,0.82,15.1
356.00,0.816,15.3
357.00,0.815,15.3
358.00,0.805,15.7
359.00,0.792,16.1
360.00,0.785,16.4
361.00,0.788,16.3
362.00,0.788,16.3
363.00,0.784,16.4
364.00,0.775,16.8
365.00,0.768,17.1
366.00,0.761,17.4
367.00,0.755,17.6
368.00,0.746,17.9
369.00,0.739,18.2
370.00,0.733,18.5
371.00,0.728,18.7
372.00,0.724,18.9
373.00,0.717,19.2
374.00,0.711,19.4
375.00,0.708,19.6
376.00,0.707,19.6
377.00,0.707,19.6
378.00,0.707,19.6
379.00,0.706,19.7
380.00,0.699,20
381.00,0.692,20.3
382.00,0.687,20.5
383.00,0.685,20.6
384.00,0.683,20.8
385.00,0.679,20.9
386.00,0.679,20.9
387.00,0.678,21
388.00,0.671,21.3
389.00,0.665,21.6
390.00,0.65,22.4
391.00,0.644,22.7
392.00,0.64,22.9
393.00,0.637,23.1
394.00,0.634,23.2
395.00,0.632,23.3
396.00,0.629,23.5
397.00,0.623,23.8
398.00,0.621,24
399.00,0.617,24.2
400.00,0.615,24.3
401.00,0.614,24.3
402.00,0.608,24.7
403.00,0.605,24.8
404.00,0.605,24.8
405.00,0.603,25
406.00,0.603,25
407.00,0.601,25.1
408.00,0.597,25.3
409.00,0.593,25.5
410.00,0.592,25.6
411.00,0.591,25.7
412.00,0.589,25.8
413.00,0.585,26
414.00,0.584,26.1
415.00,0.582,26.2
416.00,0.579,26.4
417.00,0.578,26.4
418.00,0.574,26.7
419.00,0.572,26.8
420.00,0.57,26.9
421.00,0.569,27
422.00,0.567,27.1
423.00,0.566,27.2
424.00,0.565,27.2
425.00,0.563,27.4
426.00,0.562,27.4
427.00,0.561,27.5
428.00,0.558,27.6
429.00,0.557,27.7
430.00,0.555,27.8
431.00,0.554,27.9
432.00,0.552,28.1
433.00,0.551,28.1
434.00,0.55,28.2
435.00,0.548,28.3
436.00,0.545,28.5
437.00,0.544,28.6
438.00,0.542,28.7
439.00,0.541,28.8
440.00,0.54,28.9
441.00,0.538,29
442.00,0.537,29.1
443.00,0.535,29.2
444.00,0.533,29.3
445.00,0.532,29.4
446.00,0.53,29.5
447.00,0.53,29.5
448.00,0.529,29.6
449.00,0.528,29.7
450.00,0.525,29.8
451.00,0.523,30
452.00,0.522,30.1
453.00,0.521,30.1
454.00,0.52,30.2
455.00,0.52,30.2
456.00,0.518,30.4
457.00,0.515,30.6
458.00,0.512,30.8
459.00,0.51,30.9
460.00,0.509,31
461.00,0.509,31
462.00,0.509,31
463.00,0.508,31
464.00,0.507,31.1
465.00,0.504,31.3
466.00,0.503,31.4
467.00,0.502,31.5
468.00,0.501,31.6
469.00,0.499,31.7
470.00,0.498,31.8
471.00,0.498,31.8
472.00,0.495,32
473.00,0.494,32.1
474.00,0.493,32.2
475.00,0.491,32.3
476.00,0.49,32.3
477.00,0.488,32.5
478.00,0.486,32.6
479.00,0.484,32.8
480.00,0.482,33
481.00,0.478,33.3
482.00,0.473,33.7
483.00,0.47,33.9
484.00,0.472,33.7
485.00,0.476,33.4
486.00,0.476,33.4
487.00,0.473,33.6
488.00,0.473,33.6
489.00,0.473,33.6
490.00,0.471,33.8
491.00,0.469,33.9
492.00,0.469,33.9
493.00,0.47,33.9
494.00,0.468,34
495.00,0.465,34.3
496.00,0.462,34.5
497.00,0.462,34.5
498.00,0.461,34.6
499.00,0.461,34.6
500.00,0.459,34.8
501.00,0.457,34.9
502.00,0.455,35.1
503.00,0.454,35.2
504.00,0.453,35.2
505.00,0.453,35.3
506.00,0.451,35.4
507.00,0.45,35.5
508.00,0.449,35.6
509.00,0.447,35.7
510.00,0.446,35.8
511.00,0.446,35.8
512.00,0.446,35.8
513.00,0.445,35.9
514.00,0.443,36
515.00,0.441,36.2
516.00,0.439,36.4
517.00,0.438,36.4
518.00,0.439,36.4
519.00,0.44,36.3
520.00,0.44,36.3
521.00,0.439,36.4
522.00,0.435,36.7
523.00,0.432,37
524.00,0.431,37.1
525.00,0.43,37.2
526.00,0.428,37.3
527.00,0.428,37.3
528.00,0.431,37.1
529.00,0.433,36.9
530.00,0.433,36.9
531.00,0.431,37
532.00,0.431,37.1
533.00,0.431,37.1
534.00,0.43,37.1
535.00,0.429,37.3
536.00,0.429,37.3
537.00,0.428,37.3
538.00,0.425,37.6
539.00,0.421,37.9
540.00,0.421,37.9
541.00,0.422,37.9
542.00,0.422,37.8
543.00,0.425,37.6
544.00,0.425,37.6
545.00,0.424,37.7
546.00,0.424,37.7
547.00,0.424,37.7
548.00,0.424,37.7
549.00,0.424,37.7
550.00,0.422,37.8
551.00,0.421,37.9
552.00,0.421,38
553.00,0.421,38
554.00,0.421,37.9
555.00,0.421,37.9
556.00,0.421,37.9
557.00,0.421,38
558.00,0.421,38
559.00,0.42,38
560.00,0.419,38.1
561.00,0.418,38.2
562.00,0.417,38.3
563.00,0.416,38.4
564.00,0.415,38.4
565.00,0.416,38.4
566.00,0.417,38.3
567.00,0.417,38.3
568.00,0.417,38.3
569.00,0.417,38.3
570.00,0.417,38.2
571.00,0.418,38.2
572.00,0.419,38.1
573.00,0.42,38
574.00,0.42,38
575.00,0.421,37.9
576.00,0.422,37.8
577.00,0.423,37.7
578.00,0.423,37.7
579.00,0.424,37.7
580.00,0.424,37.7
581.00,0.425,37.6
582.00,0.425,37.6
583.00,0.425,37.5
584.00,0.426,37.5
585.00,0.427,37.4
586.00,0.427,37.4
587.00,0.427,37.4
588.00,0.428,37.3
589.00,0.429,37.2
590.00,0.43,37.2
591.00,0.431,37.1
592.00,0.431,37.1
593.00,0.431,37.1
594.00,0.431,37
595.00,0.431,37
596.00,0.432,37
597.00,0.434,36.8
598.00,0.437,36.6
599.00,0.437,36.6
600.00,0.437,36.6
601.00,0.437,36.6
602.00,0.437,36.6
603.00,0.437,36.6
604.00,0.438,36.5
605.00,0.441,36.2
606.00,0.442,36.1
607.00,0.442,36.1
608.00,0.442,36.1
609.00,0.443,36.1
610.00,0.444,35.9
611.00,0.446,35.8
612.00,0.447,35.7
613.00,0.448,35.7
614.00,0.448,35.6
615.00,0.449,35.6
616.00,0.449,35.5
617.00,0.45,35.5
618.00,0.451,35.4
619.00,0.451,35.4
620.00,0.452,35.3
621.00,0.453,35.3
622.00,0.453,35.3
623.00,0.453,35.3
624.00,0.453,35.2
625.00,0.454,35.2
626.00,0.455,35.1
627.00,0.457,34.9
628.00,0.458,34.9
629.00,0.459,34.7
630.00,0.46,34.7
631.00,0.46,34.7
632.00,0.46,34.7
633.00,0.46,34.6
634.00,0.461,34.6
635.00,0.461,34.6
636.00,0.462,34.5
637.00,0.462,34.5
638.00,0.463,34.4
639.00,0.464,34.4
640.00,0.465,34.3
641.00,0.465,34.3
642.00,0.465,34.3
643.00,0.465,34.3
644.00,0.465,34.3
645.00,0.465,34.2
646.00,0.465,34.2
647.00,0.466,34.2
648.00,0.466,34.2
649.00,0.466,34.2
650.00,0.466,34.2
651.00,0.466,34.2
652.00,0.467,34.1
653.00,0.467,34.1
654.00,0.468,34.1
655.00,0.468,34.1
656.00,0.467,34.1
657.00,0.467,34.1
658.00,0.467,34.1
659.00,0.467,34.1
660.00,0.468,34.1
661.00,0.468,34
662.00,0.468,34
663.00,0.469,34
664.00,0.468,34
665.00,0.468,34
666.00,0.467,34.1
667.00,0.467,34.1
668.00,0.467,34.1
669.00,0.466,34.2
670.00,0.466,34.2
671.00,0.466,34.2
672.00,0.466,34.2
673.00,0.465,34.3
674.00,0.465,34.3
675.00,0.464,34.4
676.00,0.463,34.4
677.00,0.462,34.5
678.00,0.462,34.5
679.00,0.461,34.6
680.00,0.46,34.6
681.00,0.46,34.7
682.00,0.46,34.7
683.00,0.459,34.7
684.00,0.459,34.8
685.00,0.458,34.8
686.00,0.458,34.8
687.00,0.457,34.9
688.00,0.456,35
689.00,0.453,35.2
690.00,0.453,35.2
691.00,0.453,35.3
692.00,0.451,35.4
693.00,0.45,35.5
694.00,0.449,35.5
695.00,0.448,35.6
696.00,0.446,35.8
697.00,0.445,35.9
698.00,0.443,36
699.00,0.443,36.1
700.00,0.443,36
701.00,0.443,36.1
702.00,0.442,36.1
703.00,0.44,36.3
704.00,0.439,36.4
705.00,0.438,36.5
706.00,0.436,36.6
707.00,0.435,36.8
708.00,0.433,36.9
709.00,0.433,36.9
710.00,0.432,37
711.00,0.43,37.1
712.00,0.43,37.2
713.00,0.429,37.3
714.00,0.427,37.4
715.00,0.426,37.5
716.00,0.425,37.6
717.00,0.423,37.7
718.00,0.423,37.8
719.00,0.422,37.8
720.00,0.421,38
721.00,0.42,38
722.00,0.418,38.2
723.00,0.417,38.3
724.00,0.416,38.4
725.00,0.415,38.4
726.00,0.414,38.6
727.00,0.413,38.7
728.00,0.412,38.7
729.00,0.412,38.8
730.00,0.41,38.9
731.00,0.408,39.1
732.00,0.407,39.2
733.00,0.405,39.4
734.00,0.402,39.6
735.00,0.402,39.6
736.00,0.401,39.7
737.00,0.399,39.9
738.00,0.395,40.2
739.00,0.395,40.3
740.00,0.393,40.4
741.00,0.392,40.6
742.00,0.39,40.8
743.00,0.389,40.8
744.00,0.387,41
745.00,0.384,41.3
746.00,0.381,41.6
747.00,0.381,41.6
748.00,0.381,41.6
749.00,0.378,41.8
750.00,0.377,41.9
751.00,0.375,42.2
752.00,0.373,42.4
753.00,0.373,42.4
754.00,0.372,42.5
755.00,0.37,42.6
756.00,0.37,42.7
757.00,0.37,42.7
758.00,0.369,42.7
759.00,0.368,42.9
760.00,0.365,43.2
761.00,0.363,43.4
762.00,0.361,43.6
763.00,0.359,43.7
764.00,0.357,44
765.00,0.356,44.1
766.00,0.356,44.1
767.00,0.355,44.1
768.00,0.354,44.2
769.00,0.353,44.4
770.00,0.353,44.4
771.00,0.351,44.5
772.00,0.35,44.6
773.00,0.35,44.7
774.00,0.349,44.7
775.00,0.348,44.8
776.00,0.347,45
777.00,0.345,45.2
778.00,0.342,45.5
779.00,0.34,45.7
780.00,0.339,45.8
781.00,0.339,45.8
782.00,0.338,45.9
783.00,0.338,45.9
784.00,0.338,46
785.00,0.334,46.3
786.00,0.332,46.6
787.00,0.33,46.7
788.00,0.329,46.9
789.00,0.328,47
790.00,0.325,47.3
791.00,0.323,47.5
792.00,0.323,47.5
793.00,0.323,47.5
794.00,0.322,47.6
795.00,0.322,47.7
796.00,0.322,47.7
797.00,0.32,47.8
798.00,0.319,48
799.00,0.317,48.2
800.00,0.315,48.4
801.00,0.314,48.5
802.00,0.314,48.6
803.00,0.313,48.7
804.00,0.311,48.9
805.00,0.309,49.1
806.00,0.307,49.3
807.00,0.306,49.4
808.00,0.305,49.6
809.00,0.303,49.7
810.00,0.302,49.9
811.00,0.301,50
812.00,0.3,50.1
813.00,0.299,50.3
814.00,0.298,50.3
815.00,0.298,50.3
816.00,0.297,50.5
817.00,0.296,50.6
818.00,0.295,50.8
819.00,0.293,50.9
820.00,0.293,51
821.00,0.292,51
822.00,0.286,51.7
823.00,0.277,52.8
824.00,0.277,52.8
825.00,0.278,52.7
826.00,0.281,52.4
827.00,0.283,52.1
828.00,0.283,52.2
829.00,0.283,52.1
830.00,0.284,52
831.00,0.284,52
832.00,0.283,52.1
833.00,0.28,52.5
834.00,0.279,52.6
835.00,0.279,52.7
836.00,0.279,52.7
837.00,0.279,52.7
838.00,0.278,52.7
839.00,0.278,52.7
840.00,0.276,52.9
841.00,0.275,53.1
842.00,0.274,53.2
843.00,0.274,53.2
844.00,0.273,53.3
845.00,0.274,53.2
846.00,0.274,53.3
847.00,0.269,53.8
848.00,0.269,53.8
849.00,0.269,53.8
850.00,0.269,53.8
851.00,0.269,53.8
852.00,0.269,53.9
853.00,0.268,53.9
854.00,0.268,54
855.00,0.267,54.1
856.00,0.266,54.2
857.00,0.265,54.3
858.00,0.263,54.5
859.00,0.263,54.6
860.00,0.263,54.6
861.00,0.263,54.6
862.00,0.262,54.7
863.00,0.262,54.7
864.00,0.262,54.8
865.00,0.262,54.7
866.00,0.26,54.9
867.00,0.259,55.1
868.00,0.258,55.2
869.00,0.257,55.3
870.00,0.257,55.3
871.00,0.257,55.4
872.00,0.257,55.4
873.00,0.257,55.4
874.00,0.256,55.4
875.00,0.256,55.5
876.00,0.256,55.5
877.00,0.254,55.7
878.00,0.253,55.9
879.00,0.252,56
880.00,0.25,56.2
881.00,0.25,56.3
882.00,0.25,56.3
883.00,0.25,56.3
884.00,0.25,56.3
885.00,0.25,56.3
886.00,0.249,56.4
887.00,0.247,56.6
888.00,0.247,56.6
889.00,0.246,56.7
890.00,0.246,56.7
891.00,0.246,56.8
892.00,0.245,56.9
893.00,0.245,56.9
894.00,0.245,56.9
895.00,0.244,57
896.00,0.244,57
897.00,0.243,57.1
898.00,0.245,56.9
899.00,0.243,57.1
900.00,0.243,57.1
901.00,0.243,57.1
902.00,0.242,57.3
903.00,0.241,57.4
904.00,0.241,57.4
905.00,0.241,57.4
906.00,0.241,57.4
907.00,0.242,57.3
908.00,0.242,57.3
909.00,0.24,57.6
910.00,0.238,57.8
911.00,0.238,57.8
912.00,0.238,57.8
913.00,0.238,57.8
914.00,0.238,57.8
915.00,0.238,57.8
916.00,0.237,58
917.00,0.236,58
918.00,0.236,58.1
919.00,0.237,57.9
920.00,0.237,57.9
921.00,0.237,57.9
