S10 Preheat,,
S10 Preheat 1,"Date : 28/07/2021, 14:59:12",
Wavelength (nm),ABS,%T
920.00,0.22,60.2
921.00,0.22,60.3
922.00,0.22,60.3
923.00,0.22,60.3
924.00,0.22,60.3
925.00,0.22,60.3
926.00,0.219,60.4
927.00,0.219,60.4
928.00,0.219,60.4
929.00,0.219,60.4
930.00,0.219,60.4
931.00,0.219,60.4
932.00,0.219,60.4
933.00,0.219,60.4
934.00,0.219,60.4
935.00,0.218,60.5
936.00,0.218,60.5
937.00,0.218,60.5
938.00,0.218,60.5
939.00,0.218,60.5
940.00,0.218,60.5
941.00,0.218,60.5
942.00,0.217,60.7
943.00,0.216,60.8
944.00,0.216,60.8
945.00,0.216,60.8
946.00,0.216,60.8
947.00,0.216,60.8
948.00,0.216,60.8
949.00,0.216,60.8
950.00,0.226,59.4
951.00,0.234,58.4
952.00,0.235,58.2
953.00,0.236,58.1
954.00,0.236,58.1
955.00,0.237,58
956.00,0.238,57.8
957.00,0.242,57.3
958.00,0.243,57.1
959.00,0.244,57
960.00,0.246,56.8
961.00,0.246,56.7
962.00,0.247,56.6
963.00,0.247,56.6
964.00,0.249,56.3
965.00,0.25,56.2
966.00,0.251,56
967.00,0.254,55.7
968.00,0.257,55.4
969.00,0.258,55.1
970.00,0.262,54.7
971.00,0.264,54.4
972.00,0.264,54.4
973.00,0.264,54.5
974.00,0.262,54.8
975.00,0.259,55.1
976.00,0.259,55.1
977.00,0.259,55.1
978.00,0.258,55.2
979.00,0.258,55.2
980.00,0.25,56.3
981.00,0.246,56.7
982.00,0.245,56.8
983.00,0.241,57.4
984.00,0.24,57.5
985.00,0.24,57.6
986.00,0.24,57.5
987.00,0.244,57
988.00,0.251,56.2
989.00,0.251,56.1
990.00,0.252,56
991.00,0.251,56.1
992.00,0.251,56.1
993.00,0.231,58.8
994.00,0.23,58.9
995.00,0.228,59.2
996.00,0.227,59.3
997.00,0.224,59.6
998.00,0.225,59.6
999.00,0.224,59.6
"1,000.00",0.226,59.4
"1,001.00",0.23,58.9
"1,002.00",0.233,58.5
"1,003.00",0.238,57.8
"1,004.00",0.239,57.7
"1,005.00",0.239,57.7
"1,006.00",0.239,57.7
"1,007.00",0.239,57.6
"1,008.00",0.24,57.6
"1,009.00",0.239,57.6
"1,010.00",0.239,57.6
"1,011.00",0.239,57.6
"1,012.00",0.24,57.6
"1,013.00",0.24,57.6
"1,014.00",0.24,57.5
"1,015.00",0.238,57.8
"1,016.00",0.237,57.9
"1,017.00",0.236,58.1
"1,018.00",0.235,58.2
"1,019.00",0.237,57.9
"1,020.00",0.238,57.9
"1,021.00",0.238,57.8
"1,022.00",0.24,57.6
"1,023.00",0.243,57.1
"1,024.00",0.243,57.1
"1,025.00",0.245,56.9
"1,026.00",0.245,56.8
"1,027.00",0.247,56.7
"1,028.00",0.247,56.6
"1,029.00",0.249,56.4
"1,030.00",0.249,56.4
"1,031.00",0.25,56.2
"1,032.00",0.25,56.2
"1,033.00",0.25,56.2
"1,034.00",0.25,56.2
"1,035.00",0.252,56
"1,036.00",0.252,56
"1,037.00",0.254,55.7
"1,038.00",0.256,55.5
"1,039.00",0.257,55.4
"1,040.00",0.261,54.8
"1,041.00",0.262,54.7
"1,042.00",0.262,54.7
"1,043.00",0.264,54.4
"1,044.00",0.264,54.4
"1,045.00",0.264,54.5
"1,046.00",0.263,54.6
"1,047.00",0.263,54.5
"1,048.00",0.264,54.4
"1,049.00",0.265,54.4
"1,050.00",0.264,54.4
"1,051.00",0.264,54.5
"1,052.00",0.263,54.6
"1,053.00",0.261,54.8
"1,054.00",0.263,54.6
"1,055.00",0.262,54.6
"1,056.00",0.267,54.1
"1,057.00",0.268,53.9
"1,058.00",0.274,53.3
"1,059.00",0.279,52.6
"1,060.00",0.28,52.5
"1,061.00",0.281,52.4
"1,062.00",0.286,51.8
"1,063.00",0.286,51.8
"1,064.00",0.286,51.8
"1,065.00",0.286,51.7
"1,066.00",0.286,51.8
"1,067.00",0.286,51.7
"1,068.00",0.294,50.9
"1,069.00",0.294,50.8
"1,070.00",0.294,50.8
"1,071.00",0.294,50.8
"1,072.00",0.298,50.4
"1,073.00",0.297,50.4
"1,074.00",0.298,50.4
"1,075.00",0.298,50.4
"1,076.00",0.299,50.3
"1,077.00",0.299,50.3
"1,078.00",0.299,50.3
"1,079.00",0.298,50.3
"1,080.00",0.298,50.3
"1,081.00",0.298,50.3
"1,082.00",0.298,50.3
"1,083.00",0.299,50.3
"1,084.00",0.296,50.6
"1,085.00",0.296,50.6
"1,086.00",0.296,50.6
"1,087.00",0.295,50.6
"1,088.00",0.295,50.8
"1,089.00",0.301,50
"1,090.00",0.301,50
"1,091.00",0.304,49.6
"1,092.00",0.304,49.6
"1,093.00",0.303,49.7
"1,094.00",0.307,49.3
"1,095.00",0.307,49.3
"1,096.00",0.308,49.2
"1,097.00",0.309,49.1
"1,098.00",0.309,49
"1,099.00",0.316,48.3
"1,100.00",0.21,61.7
,,
,,
S10 Postheat,,
S10 Postheat 3,"Date : 28/07/2021, 15:58:18",
Wavelength (nm),ABS,%T
190.00,1.697,2
191.00,1.716,1.9
192.00,1.763,1.7
193.00,1.779,1.7
194.00,1.782,1.7
195.00,1.79,1.6
196.00,1.793,1.6
197.00,1.797,1.6
198.00,1.801,1.6
199.00,1.798,1.6
200.00,1.797,1.6
201.00,1.795,1.6
202.00,1.783,1.6
203.00,1.772,1.7
204.00,1.758,1.7
205.00,1.734,1.8
206.00,1.706,2
207.00,1.673,2.1
208.00,1.628,2.4
209.00,1.585,2.6
210.00,1.537,2.9
211.00,1.488,3.3
212.00,1.436,3.7
213.00,1.386,4.1
214.00,1.338,4.6
215.00,1.328,4.7
216.00,1.312,4.9
217.00,1.254,5.6
218.00,1.204,6.2
219.00,1.162,6.9
220.00,1.122,7.6
221.00,1.088,8.2
222.00,1.055,8.8
223.00,1.014,9.7
224.00,0.987,10.3
225.00,0.968,10.8
226.00,0.953,11.1
227.00,0.942,11.4
228.00,0.94,11.5
229.00,0.941,11.4
230.00,0.949,11.3
231.00,0.953,11.1
232.00,0.962,10.9
233.00,0.971,10.7
234.00,0.981,10.4
235.00,0.993,10.2
236.00,1.005,9.9
237.00,1.017,9.6
238.00,1.027,9.4
239.00,1.036,9.2
240.00,1.042,9.1
241.00,1.044,9
242.00,1.044,9
243.00,1.045,9
244.00,1.045,9
245.00,1.043,9.1
246.00,1.024,9.5
247.00,1.008,9.8
248.00,0.996,10.1
249.00,0.981,10.4
250.00,0.964,10.9
251.00,0.943,11.4
252.00,0.918,12.1
253.00,0.893,12.8
254.00,0.871,13.5
255.00,0.851,14.1
256.00,0.831,14.8
257.00,0.809,15.5
258.00,0.788,16.3
259.00,0.767,17.1
260.00,0.748,17.9
261.00,0.735,18.4
262.00,0.732,18.6
263.00,0.722,19
264.00,0.713,19.4
265.00,0.704,19.8
266.00,0.695,20.2
267.00,0.687,20.6
268.00,0.682,20.8
269.00,0.678,21
270.00,0.674,21.2
271.00,0.668,21.5
272.00,0.663,21.7
273.00,0.664,21.7
274.00,0.664,21.7
275.00,0.665,21.6
276.00,0.662,21.8
277.00,0.658,22
278.00,0.655,22.1
279.00,0.655,22.1
280.00,0.655,22.1
281.00,0.655,22.1
282.00,0.651,22.3
283.00,0.649,22.5
284.00,0.648,22.5
285.00,0.648,22.5
286.00,0.643,22.7
287.00,0.642,22.8
288.00,0.643,22.8
289.00,0.642,22.8
290.00,0.642,22.8
291.00,0.641,22.9
292.00,0.639,23
293.00,0.639,23
294.00,0.637,23
295.00,0.633,23.3
296.00,0.632,23.3
297.00,0.63,23.4
298.00,0.629,23.5
299.00,0.629,23.5
300.00,0.628,23.5
301.00,0.628,23.6
302.00,0.627,23.6
303.00,0.627,23.6
304.00,0.623,23.8
305.00,0.619,24
306.00,0.615,24.2
307.00,0.611,24.5
308.00,0.608,24.7
309.00,0.605,24.8
310.00,0.605,24.8
311.00,0.603,24.9
312.00,0.603,24.9
313.00,0.6,25.1
314.00,0.596,25.4
315.00,0.595,25.4
316.00,0.597,25.3
317.00,0.597,25.3
318.00,0.592,25.6
319.00,0.588,25.8
320.00,0.588,25.8
321.00,0.586,25.9
322.00,0.577,26.5
323.00,0.572,26.8
324.00,0.573,26.7
325.00,0.576,26.6
326.00,0.576,26.6
327.00,0.575,26.6
328.00,0.573,26.7
329.00,0.569,27
330.00,0.565,27.2
331.00,0.56,27.6
332.00,0.558,27.7
333.00,0.559,27.6
334.00,0.559,27.6
335.00,0.558,27.7
336.00,0.554,27.9
337.00,0.552,28.1
338.00,0.551,28.1
339.00,0.549,28.2
340.00,0.546,28.4
341.00,0.542,28.7
342.00,0.539,28.9
343.00,0.537,29
344.00,0.538,28.9
345.00,0.54,28.9
346.00,0.54,28.8
347.00,0.54,28.9
348.00,0.536,29.1
349.00,0.534,29.3
350.00,0.531,29.4
351.00,0.528,29.7
352.00,0.525,29.8
353.00,0.525,29.9
354.00,0.524,29.9
355.00,0.524,29.9
356.00,0.524,29.9
357.00,0.524,29.9
358.00,0.523,30
359.00,0.52,30.2
360.00,0.521,30.2
361.00,0.53,29.5
362.00,0.531,29.4
363.00,0.531,29.4
364.00,0.53,29.5
365.00,0.525,29.9
366.00,0.525,29.9
367.00,0.524,29.9
368.00,0.522,30.1
369.00,0.519,30.2
370.00,0.519,30.3
371.00,0.519,30.3
372.00,0.517,30.4
373.00,0.516,30.5
374.00,0.514,30.6
375.00,0.513,30.7
376.00,0.516,30.5
377.00,0.519,30.3
378.00,0.521,30.1
379.00,0.522,30.1
380.00,0.522,30.1
381.00,0.521,30.1
382.00,0.519,30.3
383.00,0.52,30.2
384.00,0.52,30.2
385.00,0.52,30.2
386.00,0.52,30.2
387.00,0.521,30.1
388.00,0.521,30.1
389.00,0.521,30.2
390.00,0.514,30.6
391.00,0.511,30.8
392.00,0.505,31.2
393.00,0.504,31.3
394.00,0.504,31.3
395.00,0.503,31.4
396.00,0.503,31.4
397.00,0.502,31.5
398.00,0.502,31.5
399.00,0.501,31.5
400.00,0.501,31.6
401.00,0.499,31.7
402.00,0.499,31.7
403.00,0.498,31.8
404.00,0.498,31.7
405.00,0.498,31.7
406.00,0.499,31.7
407.00,0.499,31.7
408.00,0.498,31.8
409.00,0.496,31.9
410.00,0.496,31.9
411.00,0.496,31.9
412.00,0.496,31.9
413.00,0.496,31.9
414.00,0.496,31.9
415.00,0.494,32
416.00,0.493,32.1
417.00,0.492,32.2
418.00,0.492,32.2
419.00,0.491,32.3
420.00,0.49,32.4
421.00,0.489,32.4
422.00,0.49,32.4
423.00,0.49,32.4
424.00,0.489,32.4
425.00,0.49,32.4
426.00,0.49,32.4
427.00,0.49,32.4
428.00,0.49,32.4
429.00,0.49,32.4
430.00,0.49,32.4
431.00,0.489,32.4
432.00,0.489,32.4
433.00,0.489,32.5
434.00,0.489,32.5
435.00,0.487,32.6
436.00,0.486,32.7
437.00,0.485,32.7
438.00,0.485,32.8
439.00,0.484,32.8
440.00,0.483,32.9
441.00,0.483,32.9
442.00,0.483,32.9
443.00,0.483,32.9
444.00,0.481,33
445.00,0.481,33
446.00,0.48,33.1
447.00,0.48,33.1
448.00,0.48,33.1
449.00,0.48,33.1
450.00,0.479,33.2
451.00,0.477,33.3
452.00,0.476,33.4
453.00,0.476,33.4
454.00,0.475,33.5
455.00,0.474,33.6
456.00,0.473,33.6
457.00,0.471,33.8
458.00,0.469,33.9
459.00,0.468,34.1
460.00,0.468,34.1
461.00,0.468,34
462.00,0.468,34
463.00,0.468,34.1
464.00,0.467,34.1
465.00,0.467,34.1
466.00,0.465,34.3
467.00,0.464,34.3
468.00,0.463,34.4
469.00,0.463,34.4
470.00,0.462,34.6
471.00,0.46,34.7
472.00,0.459,34.8
473.00,0.457,34.9
474.00,0.456,35
475.00,0.455,35.1
476.00,0.454,35.2
477.00,0.453,35.3
478.00,0.451,35.4
479.00,0.45,35.5
480.00,0.447,35.7
481.00,0.443,36.1
482.00,0.437,36.5
483.00,0.434,36.8
484.00,0.436,36.7
485.00,0.439,36.4
486.00,0.44,36.3
487.00,0.438,36.5
488.00,0.438,36.5
489.00,0.438,36.5
490.00,0.435,36.7
491.00,0.432,37
492.00,0.433,36.9
493.00,0.434,36.8
494.00,0.433,36.9
495.00,0.429,37.2
496.00,0.428,37.3
497.00,0.426,37.5
498.00,0.426,37.5
499.00,0.425,37.6
500.00,0.422,37.8
501.00,0.421,37.9
502.00,0.419,38.1
503.00,0.418,38.2
504.00,0.416,38.4
505.00,0.416,38.4
506.00,0.415,38.5
507.00,0.413,38.6
508.00,0.411,38.8
509.00,0.409,39
510.00,0.409,39
511.00,0.408,39.1
512.00,0.408,39.1
513.00,0.407,39.1
514.00,0.406,39.2
515.00,0.403,39.5
516.00,0.399,39.9
517.00,0.398,40
518.00,0.398,40
519.00,0.4,39.8
520.00,0.4,39.8
521.00,0.4,39.9
522.00,0.396,40.2
523.00,0.394,40.4
524.00,0.391,40.6
525.00,0.389,40.8
526.00,0.387,41.1
527.00,0.385,41.2
528.00,0.388,41
529.00,0.389,40.8
530.00,0.39,40.8
531.00,0.386,41.1
532.00,0.385,41.2
533.00,0.385,41.2
534.00,0.385,41.2
535.00,0.385,41.2
536.00,0.384,41.3
537.00,0.383,41.4
538.00,0.378,41.9
539.00,0.375,42.2
540.00,0.374,42.3
541.00,0.375,42.2
542.00,0.377,42
543.00,0.378,41.9
544.00,0.377,42
545.00,0.375,42.1
546.00,0.375,42.2
547.00,0.374,42.3
548.00,0.373,42.4
549.00,0.373,42.4
550.00,0.37,42.6
551.00,0.367,42.9
552.00,0.367,42.9
553.00,0.367,43
554.00,0.366,43.1
555.00,0.364,43.2
556.00,0.363,43.3
557.00,0.363,43.4
558.00,0.361,43.5
559.00,0.36,43.6
560.00,0.358,43.9
561.00,0.356,44.1
562.00,0.354,44.2
563.00,0.352,44.4
564.00,0.349,44.7
565.00,0.348,44.8
566.00,0.348,44.8
567.00,0.348,44.8
568.00,0.348,44.8
569.00,0.346,45
570.00,0.345,45.2
571.00,0.344,45.3
572.00,0.343,45.3
573.00,0.343,45.4
574.00,0.343,45.4
575.00,0.343,45.4
576.00,0.343,45.4
577.00,0.343,45.4
578.00,0.342,45.5
579.00,0.34,45.7
580.00,0.34,45.7
581.00,0.339,45.8
582.00,0.338,45.9
583.00,0.338,46
584.00,0.336,46.1
585.00,0.335,46.2
586.00,0.334,46.3
587.00,0.333,46.4
588.00,0.332,46.5
589.00,0.332,46.6
590.00,0.332,46.6
591.00,0.332,46.6
592.00,0.331,46.7
593.00,0.329,46.9
594.00,0.327,47.1
595.00,0.327,47.1
596.00,0.327,47.1
597.00,0.327,47.1
598.00,0.328,47
599.00,0.327,47
600.00,0.327,47.1
601.00,0.325,47.3
602.00,0.324,47.5
603.00,0.322,47.6
604.00,0.322,47.7
605.00,0.322,47.7
606.00,0.322,47.7
607.00,0.322,47.7
608.00,0.321,47.7
609.00,0.321,47.8
610.00,0.321,47.8
611.00,0.321,47.8
612.00,0.321,47.8
613.00,0.32,47.8
614.00,0.32,47.9
615.00,0.318,48.1
616.00,0.317,48.2
617.00,0.316,48.3
618.00,0.316,48.3
619.00,0.315,48.4
620.00,0.315,48.4
621.00,0.314,48.5
622.00,0.314,48.5
623.00,0.312,48.7
624.00,0.311,48.8
625.00,0.31,48.9
626.00,0.31,49
627.00,0.31,49
628.00,0.31,49
629.00,0.31,49
630.00,0.31,49
631.00,0.31,49
632.00,0.309,49.1
633.00,0.308,49.2
634.00,0.307,49.3
635.00,0.307,49.3
636.00,0.307,49.3
637.00,0.307,49.4
638.00,0.306,49.4
639.00,0.306,49.4
640.00,0.305,49.5
641.00,0.304,49.6
642.00,0.303,49.8
643.00,0.303,49.8
644.00,0.302,49.8
645.00,0.301,50
646.00,0.301,50
647.00,0.3,50.1
648.00,0.3,50.1
649.00,0.299,50.2
650.00,0.298,50.3
651.00,0.298,50.3
652.00,0.298,50.3
653.00,0.298,50.4
654.00,0.298,50.4
655.00,0.297,50.5
656.00,0.295,50.7
657.00,0.294,50.8
658.00,0.294,50.8
659.00,0.293,50.9
660.00,0.293,50.9
661.00,0.294,50.8
662.00,0.294,50.8
663.00,0.294,50.8
664.00,0.294,50.8
665.00,0.293,50.9
666.00,0.293,50.9
667.00,0.292,51
668.00,0.291,51.2
669.00,0.29,51.2
670.00,0.291,51.2
671.00,0.291,51.2
672.00,0.29,51.2
673.00,0.29,51.3
674.00,0.29,51.3
675.00,0.289,51.4
676.00,0.288,51.5
677.00,0.287,51.6
678.00,0.287,51.7
679.00,0.286,51.8
680.00,0.286,51.8
681.00,0.286,51.8
682.00,0.286,51.8
683.00,0.286,51.8
684.00,0.286,51.7
685.00,0.286,51.8
686.00,0.284,52
687.00,0.284,52
688.00,0.284,52
689.00,0.284,52.1
690.00,0.283,52.1
691.00,0.283,52.2
692.00,0.283,52.2
693.00,0.282,52.3
694.00,0.281,52.3
695.00,0.281,52.4
696.00,0.279,52.6
697.00,0.278,52.7
698.00,0.277,52.8
699.00,0.277,52.8
700.00,0.278,52.8
701.00,0.279,52.7
702.00,0.279,52.6
703.00,0.279,52.6
704.00,0.279,52.6
705.00,0.279,52.6
706.00,0.278,52.7
707.00,0.278,52.8
708.00,0.277,52.9
709.00,0.276,52.9
710.00,0.275,53
711.00,0.275,53
712.00,0.274,53.2
713.00,0.274,53.3
714.00,0.274,53.3
715.00,0.274,53.3
716.00,0.274,53.3
717.00,0.274,53.3
718.00,0.274,53.2
719.00,0.274,53.2
720.00,0.274,53.3
721.00,0.273,53.3
722.00,0.273,53.3
723.00,0.273,53.4
724.00,0.272,53.4
725.00,0.272,53.5
726.00,0.272,53.5
727.00,0.272,53.5
728.00,0.271,53.6
729.00,0.269,53.8
730.00,0.269,53.9
731.00,0.267,54
732.00,0.267,54.1
733.00,0.267,54.1
734.00,0.266,54.2
735.00,0.266,54.2
736.00,0.266,54.3
737.00,0.266,54.3
738.00,0.266,54.2
739.00,0.265,54.3
740.00,0.265,54.3
741.00,0.265,54.3
742.00,0.266,54.2
743.00,0.265,54.3
744.00,0.265,54.3
745.00,0.265,54.4
746.00,0.264,54.5
747.00,0.264,54.5
748.00,0.264,54.5
749.00,0.264,54.5
750.00,0.264,54.5
751.00,0.263,54.5
752.00,0.263,54.6
753.00,0.263,54.6
754.00,0.263,54.6
755.00,0.262,54.7
756.00,0.262,54.7
757.00,0.262,54.6
758.00,0.262,54.7
759.00,0.262,54.7
760.00,0.262,54.7
761.00,0.262,54.7
762.00,0.262,54.7
763.00,0.26,54.9
764.00,0.259,55
765.00,0.259,55
766.00,0.259,55.1
767.00,0.259,55.1
768.00,0.259,55
769.00,0.26,54.9
770.00,0.26,55
771.00,0.26,55
772.00,0.26,55
773.00,0.26,55
774.00,0.26,55
775.00,0.26,55
776.00,0.26,55
777.00,0.259,55
778.00,0.259,55.1
779.00,0.259,55.1
780.00,0.26,55
781.00,0.26,55
782.00,0.26,55
783.00,0.259,55
784.00,0.259,55
785.00,0.258,55.2
786.00,0.258,55.2
787.00,0.255,55.6
788.00,0.253,55.8
789.00,0.253,55.8
790.00,0.252,55.9
791.00,0.252,56
792.00,0.252,56
793.00,0.251,56.1
794.00,0.25,56.2
795.00,0.251,56.2
796.00,0.251,56.2
797.00,0.251,56.1
798.00,0.251,56.1
799.00,0.251,56.1
800.00,0.251,56.1
801.00,0.251,56.1
802.00,0.25,56.2
803.00,0.25,56.2
804.00,0.249,56.3
805.00,0.249,56.4
806.00,0.248,56.5
807.00,0.248,56.5
808.00,0.247,56.7
809.00,0.247,56.7
810.00,0.247,56.7
811.00,0.246,56.7
812.00,0.246,56.7
813.00,0.246,56.7
814.00,0.246,56.7
815.00,0.247,56.7
816.00,0.246,56.7
817.00,0.246,56.8
818.00,0.245,56.8
819.00,0.245,56.9
820.00,0.244,57
821.00,0.244,57
822.00,0.242,57.3
823.00,0.237,58
824.00,0.237,57.9
825.00,0.239,57.7
826.00,0.239,57.7
827.00,0.239,57.7
828.00,0.239,57.7
829.00,0.239,57.7
830.00,0.239,57.7
831.00,0.239,57.7
832.00,0.24,57.5
833.00,0.24,57.5
834.00,0.239,57.6
835.00,0.239,57.7
836.00,0.239,57.7
837.00,0.239,57.7
838.00,0.239,57.7
839.00,0.239,57.7
840.00,0.238,57.9
841.00,0.238,57.8
842.00,0.238,57.8
843.00,0.238,57.8
844.00,0.238,57.8
845.00,0.239,57.7
846.00,0.239,57.7
847.00,0.241,57.4
848.00,0.241,57.4
849.00,0.238,57.8
850.00,0.238,57.8
851.00,0.238,57.9
852.00,0.238,57.9
853.00,0.236,58.1
854.00,0.236,58.1
855.00,0.237,58
856.00,0.236,58.1
857.00,0.237,57.9
858.00,0.237,57.9
859.00,0.236,58.1
860.00,0.236,58.1
861.00,0.236,58
862.00,0.236,58.1
863.00,0.235,58.1
864.00,0.235,58.1
865.00,0.236,58.1
866.00,0.236,58
867.00,0.236,58.1
868.00,0.236,58.1
869.00,0.236,58.1
870.00,0.236,58.1
871.00,0.235,58.2
872.00,0.235,58.2
873.00,0.234,58.3
874.00,0.234,58.3
875.00,0.234,58.4
876.00,0.233,58.5
877.00,0.233,58.5
878.00,0.232,58.6
879.00,0.231,58.8
880.00,0.229,59
881.00,0.227,59.3
882.00,0.224,59.7
883.00,0.223,59.8
884.00,0.226,59.4
885.00,0.226,59.4
886.00,0.226,59.5
887.00,0.227,59.4
888.00,0.231,58.8
889.00,0.229,59
890.00,0.228,59.2
891.00,0.228,59.2
892.00,0.227,59.2
893.00,0.227,59.2
894.00,0.227,59.3
895.00,0.226,59.4
896.00,0.226,59.4
897.00,0.227,59.3
898.00,0.225,59.5
899.00,0.227,59.3
900.00,0.227,59.3
901.00,0.227,59.3
902.00,0.226,59.4
903.00,0.226,59.4
904.00,0.224,59.6
905.00,0.224,59.8
906.00,0.224,59.7
907.00,0.223,59.8
908.00,0.223,59.8
909.00,0.224,59.8
910.00,0.226,59.5
911.00,0.225,59.6
912.00,0.224,59.6
913.00,0.224,59.7
914.00,0.224,59.6
915.00,0.223,59.8
916.00,0.222,60
917.00,0.222,60
918.00,0.223,59.9
919.00,0.222,60
920.00,0.222,60
921.00,0.222,60
922.00,0.222,60
923.00,0.222,60
924.00,0.222,59.9
925.00,0.222,59.9
926.00,0.222,59.9
927.00,0.222,59.9
928.00,0.222,59.9
929.00,0.222,59.9
930.00,0.222,59.9
931.00,0.222,59.9
932.00,0.223,59.9
933.00,0.222,59.9
934.00,0.223,59.9
935.00,0.223,59.9
936.00,0.222,59.9
937.00,0.222,59.9
938.00,0.222,60
939.00,0.222,60
940.00,0.223,59.9
941.00,0.22,60.3
942.00,0.22,60.3
943.00,0.219,60.4
944.00,0.219,60.4
945.00,0.219,60.4
946.00,0.219,60.4
947.00,0.219,60.4
948.00,0.219,60.4
949.00,0.219,60.4
950.00,0.229,59.1
951.00,0.237,58
952.00,0.237,57.9
953.00,0.239,57.7
954.00,0.24,57.6
955.00,0.24,57.5
956.00,0.242,57.3
957.00,0.244,57
958.00,0.245,56.8
959.00,0.247,56.6
960.00,0.25,56.3
961.00,0.25,56.2
962.00,0.251,56.1
963.00,0.252,56
964.00,0.252,56
965.00,0.252,55.9
966.00,0.254,55.7
967.00,0.257,55.4
968.00,0.258,55.2
969.00,0.261,54.8
970.00,0.264,54.4
971.00,0.266,54.2
972.00,0.266,54.2
973.00,0.266,54.3
974.00,0.262,54.8
975.00,0.259,55.1
976.00,0.259,55.1
977.00,0.258,55.2
978.00,0.258,55.2
979.00,0.257,55.3
980.00,0.256,55.5
981.00,0.251,56.1
982.00,0.247,56.6
983.00,0.243,57.2
984.00,0.244,57
985.00,0.245,56.9
986.00,0.246,56.8
987.00,0.25,56.3
988.00,0.257,55.3
989.00,0.258,55.1
990.00,0.257,55.3
991.00,0.257,55.4
992.00,0.252,55.9
993.00,0.252,56
994.00,0.246,56.7
995.00,0.241,57.4
996.00,0.234,58.4
997.00,0.233,58.5
998.00,0.233,58.5
999.00,0.234,58.4
"1,000.00",0.235,58.2
"1,001.00",0.237,57.9
"1,002.00",0.238,57.8
"1,003.00",0.239,57.7
"1,004.00",0.24,57.5
"1,005.00",0.241,57.4
"1,006.00",0.241,57.4
"1,007.00",0.241,57.4
"1,008.00",0.242,57.3
"1,009.00",0.242,57.3
"1,010.00",0.242,57.3
"1,011.00",0.242,57.3
"1,012.00",0.241,57.4
"1,013.00",0.24,57.6
"1,014.00",0.239,57.6
"1,015.00",0.238,57.8
"1,016.00",0.238,57.8
"1,017.00",0.238,57.8
"1,018.00",0.236,58.1
"1,019.00",0.239,57.7
"1,020.00",0.239,57.7
"1,021.00",0.243,57.2
"1,022.00",0.244,57
"1,023.00",0.245,56.9
"1,024.00",0.248,56.5
"1,025.00",0.248,56.5
"1,026.00",0.249,56.4
"1,027.00",0.249,56.4
"1,028.00",0.25,56.2
"1,029.00",0.252,56
"1,030.00",0.252,56
"1,031.00",0.252,56
"1,032.00",0.252,56
"1,033.00",0.252,56
"1,034.00",0.253,55.9
"1,035.00",0.256,55.5
"1,036.00",0.256,55.5
"1,037.00",0.259,55.1
"1,038.00",0.259,55.1
"1,039.00",0.259,55.1
"1,040.00",0.263,54.6
"1,041.00",0.264,54.5
"1,042.00",0.264,54.4
"1,043.00",0.266,54.2
"1,044.00",0.266,54.2
"1,045.00",0.265,54.3
"1,046.00",0.267,54.1
"1,047.00",0.267,54.1
"1,048.00",0.269,53.9
"1,049.00",0.269,53.9
"1,050.00",0.268,54
"1,051.00",0.264,54.5
"1,052.00",0.264,54.4
"1,053.00",0.266,54.2
"1,054.00",0.269,53.8
"1,055.00",0.269,53.8
"1,056.00",0.269,53.8
"1,057.00",0.269,53.8
"1,058.00",0.27,53.8
"1,059.00",0.278,52.8
"1,060.00",0.285,51.8
"1,061.00",0.288,51.5
"1,062.00",0.292,51.1
"1,063.00",0.29,51.3
"1,064.00",0.288,51.5
"1,065.00",0.288,51.6
"1,066.00",0.288,51.6
"1,067.00",0.288,51.5
"1,068.00",0.292,51
"1,069.00",0.293,50.9
"1,070.00",0.298,50.3
"1,071.00",0.295,50.8
"1,072.00",0.296,50.5
"1,073.00",0.296,50.6
"1,074.00",0.297,50.4
"1,075.00",0.297,50.4
"1,076.00",0.298,50.3
"1,077.00",0.3,50.1
"1,078.00",0.301,50
"1,079.00",0.298,50.3
"1,080.00",0.296,50.6
"1,081.00",0.296,50.5
"1,082.00",0.297,50.5
"1,083.00",0.298,50.4
"1,084.00",0.305,49.6
"1,085.00",0.305,49.6
"1,086.00",0.302,49.9
"1,087.00",0.297,50.5
"1,088.00",0.295,50.7
"1,089.00",0.296,50.6
"1,090.00",0.296,50.5
"1,091.00",0.3,50.1
"1,092.00",0.303,49.7
"1,093.00",0.304,49.7
"1,094.00",0.304,49.7
"1,095.00",0.305,49.6
"1,096.00",0.304,49.6
"1,097.00",0.304,49.6
"1,098.00",0.304,49.7
"1,099.00",0.31,49
"1,100.00",0.143,72
,,
,,
S10 Postheat,,
S10 Postheat 4,"Date : 28/07/2021, 15:59:28",
Wavelength (nm),ABS,%T
190.00,1.699,2
191.00,1.743,1.8
192.00,1.758,1.7
193.00,1.771,1.7
194.00,1.78,1.7
195.00,1.79,1.6
196.00,1.799,1.6
197.00,1.801,1.6
198.00,1.807,1.6
199.00,1.809,1.6
200.00,1.806,1.6
201.00,1.803,1.6
202.00,1.789,1.6
203.00,1.778,1.7
204.00,1.762,1.7
205.00,1.739,1.8
206.00,1.71,2
207.00,1.676,2.1
208.00,1.634,2.3
209.00,1.588,2.6
210.00,1.539,2.9
211.00,1.488,3.2
212.00,1.438,3.6
213.00,1.389,4.1
214.00,1.341,4.6
215.00,1.329,4.7
216.00,1.3,5
217.00,1.251,5.6
