wavelength,Heat Sweep 100C,Heat Sweep 150C,Heat Sweep 200C,Heat Sweep 230,Heat Sweep 50C,Heat Sweep RT
529,0.38675000000000004,0.41274999999999995,0.39549999999999996,0.39166666666666666,0.38075000000000003,0.404
530,0.38549999999999995,0.4115,0.39375000000000004,0.39200000000000007,0.37925,0.40380000000000005
531,0.38175000000000003,0.40825,0.39125,0.3873333333333333,0.37525000000000003,0.4006
532,0.38149999999999995,0.40775,0.39125,0.38633333333333336,0.375,0.4002
533,0.38175000000000003,0.40875,0.39149999999999996,0.3873333333333333,0.37549999999999994,0.4002
534,0.38175000000000003,0.40850000000000003,0.39049999999999996,0.3873333333333333,0.37525,0.39960000000000007
535,0.3805,0.40800000000000003,0.389,0.38599999999999995,0.373,0.3988
536,0.38025,0.40725,0.38875000000000004,0.38533333333333336,0.37174999999999997,0.3988
537,0.37825,0.40475,0.38675000000000004,0.38433333333333336,0.37024999999999997,0.39699999999999996
538,0.37374999999999997,0.40075000000000005,0.38375,0.381,0.36524999999999996,0.39320000000000005
539,0.37,0.39725,0.38050000000000006,0.37600000000000006,0.36175,0.3902
540,0.36974999999999997,0.39725,0.38025000000000003,0.375,0.36250000000000004,0.3898
541,0.37324999999999997,0.399,0.38175000000000003,0.37566666666666665,0.365,0.39180000000000004
542,0.3765,0.401,0.382,0.37966666666666665,0.36725,0.3928
543,0.37675000000000003,0.402,0.38125,0.38033333333333336,0.36725,0.394
544,0.375,0.401,0.38,0.38033333333333336,0.36524999999999996,0.3928000000000001
545,0.3735,0.3995,0.3785,0.37833333333333335,0.364,0.39180000000000004
546,0.37325,0.399,0.37775000000000003,0.37766666666666665,0.36374999999999996,0.3912
547,0.374,0.398,0.37775000000000003,0.37666666666666665,0.36374999999999996,0.391
548,0.37374999999999997,0.3975,0.37650000000000006,0.37766666666666665,0.36325,0.3908
549,0.37150000000000005,0.395,0.375,0.377,0.36025,0.38900000000000007
550,0.3695,0.3935,0.37324999999999997,0.37399999999999994,0.35875,0.3864
551,0.36750000000000005,0.39225,0.37174999999999997,0.37166666666666665,0.357,0.3844
552,0.36750000000000005,0.3915,0.3715,0.3706666666666667,0.357,0.3844
553,0.36724999999999997,0.3915,0.37124999999999997,0.3713333333333333,0.35674999999999996,0.384
554,0.36724999999999997,0.39125000000000004,0.37024999999999997,0.3713333333333333,0.356,0.38380000000000003
555,0.366,0.39,0.36850000000000005,0.36933333333333335,0.35524999999999995,0.3832
556,0.3645,0.389,0.3675,0.369,0.35375,0.3824
557,0.36324999999999996,0.38875000000000004,0.36724999999999997,0.36800000000000005,0.35225,0.381
558,0.362,0.3875,0.3655,0.3666666666666667,0.351,0.38
559,0.3605,0.38649999999999995,0.364,0.365,0.34975,0.37820000000000004
560,0.356,0.38175000000000003,0.359,0.36033333333333334,0.34325,0.3752000000000001
561,0.3544999999999999,0.37975,0.35424999999999995,0.35833333333333334,0.3405,0.3726
562,0.3535,0.37925000000000003,0.353,0.35766666666666663,0.339,0.372
563,0.35100000000000003,0.378,0.351,0.35666666666666663,0.33675,0.36960000000000004
564,0.34975,0.37625,0.34950000000000003,0.3546666666666667,0.33475,0.3684
565,0.35,0.3755,0.34924999999999995,0.35266666666666663,0.3345,0.36879999999999996
566,0.35025,0.3755,0.34924999999999995,0.35233333333333333,0.33475000000000005,0.369
567,0.35050000000000003,0.3755,0.349,0.35266666666666663,0.33475000000000005,0.36879999999999996
568,0.34950000000000003,0.37424999999999997,0.34775,0.35266666666666663,0.33375,0.3682
569,0.348,0.37275,0.347,0.351,0.33275,0.3668
570,0.347,0.372,0.34625,0.34933333333333333,0.33175,0.36579999999999996
571,0.34675,0.37124999999999997,0.34550000000000003,0.34933333333333333,0.331,0.3656
572,0.34675,0.3715,0.34550000000000003,0.34933333333333333,0.33125000000000004,0.3654
573,0.347,0.3715,0.34524999999999995,0.3496666666666666,0.33125000000000004,0.365
574,0.34675,0.3715,0.34475,0.34933333333333333,0.33125000000000004,0.365
575,0.34675,0.37125,0.34450000000000003,0.34933333333333333,0.33075000000000004,0.365
576,0.34750000000000003,0.37124999999999997,0.3445,0.3496666666666666,0.33125000000000004,0.3648
577,0.34775,0.37124999999999997,0.34375,0.3496666666666666,0.33125000000000004,0.3646
578,0.3475,0.37049999999999994,0.3435,0.34933333333333333,0.331,0.3642
579,0.34575,0.37024999999999997,0.34175,0.34833333333333333,0.3295,0.3632
580,0.34474999999999995,0.369,0.3395,0.3466666666666667,0.32775000000000004,0.36239999999999994
581,0.34425,0.3675,0.3395,0.3459999999999999,0.32675,0.36160000000000003
582,0.34299999999999997,0.36675,0.3395,0.3453333333333333,0.32625,0.3606
583,0.3425,0.36624999999999996,0.3385,0.3446666666666666,0.32525000000000004,0.35979999999999995
584,0.3415,0.36550000000000005,0.33725000000000005,0.3443333333333333,0.3245,0.359
585,0.34075,0.36425,0.337,0.343,0.32375,0.35879999999999995
586,0.3395,0.36324999999999996,0.33625,0.342,0.32225,0.35760000000000003
587,0.33825000000000005,0.363,0.33525000000000005,0.341,0.3215,0.35679999999999995
588,0.33775000000000005,0.36224999999999996,0.3345,0.33966666666666673,0.3205,0.3566
589,0.33775000000000005,0.36175,0.33425000000000005,0.339,0.32025,0.356
590,0.33775000000000005,0.36175,0.334,0.339,0.32,0.356
591,0.33775000000000005,0.36150000000000004,0.3335,0.339,0.3195,0.35559999999999997
592,0.33575000000000005,0.36,0.33175,0.339,0.31925000000000003,0.35479999999999995
593,0.33375000000000005,0.35875,0.33125000000000004,0.337,0.31725,0.353
594,0.33275000000000005,0.3575,0.33075,0.3353333333333333,0.316,0.35159999999999997
595,0.3325,0.357,0.33,0.334,0.3155,0.3508
596,0.33225000000000005,0.357,0.32975,0.334,0.3155,0.35159999999999997
597,0.33425000000000005,0.35775,0.33025,0.336,0.3165,0.35259999999999997
598,0.335,0.35824999999999996,0.33025,0.337,0.317,0.3529999999999999
599,0.33475,0.358,0.3295,0.3373333333333333,0.31675000000000003,0.3522
600,0.333,0.35724999999999996,0.3285,0.3356666666666667,0.315,0.351
601,0.33,0.35475,0.32675,0.3333333333333333,0.313,0.3496
602,0.3275,0.35324999999999995,0.325,0.3316666666666667,0.31124999999999997,0.34819999999999995
603,0.32675,0.3525,0.3245,0.329,0.3105,0.34759999999999996
604,0.3275,0.35325,0.32475000000000004,0.329,0.31074999999999997,0.348
605,0.3285,0.35375,0.32475000000000004,0.33,0.31124999999999997,0.3484
606,0.33,0.354,0.32475000000000004,0.3316666666666667,0.31174999999999997,0.3484
607,0.3295,0.35350000000000004,0.323,0.331,0.3115,0.3474
608,0.328,0.35175,0.32275,0.329,0.31124999999999997,0.34659999999999996
609,0.32725,0.35175,0.32275,0.329,0.3105,0.34639999999999993
610,0.328,0.352,0.32275,0.3296666666666667,0.31025,0.34619999999999995
611,0.3295,0.352,0.32275,0.3296666666666667,0.31074999999999997,0.3464
612,0.3295,0.352,0.322,0.33,0.31074999999999997,0.346
613,0.32875,0.35175,0.3215,0.3296666666666667,0.30975,0.3458
614,0.3275,0.35124999999999995,0.32075,0.3293333333333333,0.3095,0.3456
615,0.327,0.35050000000000003,0.32025,0.32833333333333337,0.30775,0.345
616,0.32575000000000004,0.34975,0.31975000000000003,0.3273333333333333,0.3075,0.3438
617,0.3255,0.3485,0.319,0.32666666666666666,0.3065,0.3436
618,0.32525,0.348,0.31825,0.32633333333333336,0.306,0.34299999999999997
619,0.32475000000000004,0.34775,0.318,0.3256666666666667,0.3055,0.3423999999999999
620,0.32375,0.347,0.317,0.325,0.30425,0.34219999999999995
621,0.32225000000000004,0.34625000000000006,0.3165,0.324,0.304,0.34140000000000004
622,0.32225000000000004,0.34575,0.316,0.3236666666666667,0.3035,0.3404
623,0.321,0.34525,0.3155,0.32233333333333336,0.302,0.3396
624,0.3195,0.34375,0.31475000000000003,0.32066666666666666,0.3005,0.3390000000000001
625,0.31875000000000003,0.34275,0.3145,0.3193333333333333,0.3005,0.33840000000000003
626,0.31875000000000003,0.34275,0.3145,0.3193333333333333,0.3005,0.33840000000000003
627,0.3195,0.34324999999999994,0.31425000000000003,0.3193333333333333,0.301,0.33840000000000003
628,0.31975000000000003,0.3435,0.314,0.32066666666666666,0.301,0.33840000000000003
629,0.31975000000000003,0.34299999999999997,0.3135,0.32066666666666666,0.301,0.33840000000000003
630,0.31975000000000003,0.34299999999999997,0.3125,0.32066666666666666,0.3005,0.338
631,0.31925,0.34199999999999997,0.312,0.32,0.29975,0.337
632,0.318,0.3415,0.3115,0.31866666666666665,0.299,0.33680000000000004
633,0.3175,0.34125,0.311,0.31866666666666665,0.298,0.33660000000000007
634,0.31725,0.34075,0.3105,0.3176666666666667,0.298,0.3362
635,0.3175,0.34025000000000005,0.31025,0.3176666666666667,0.298,0.3356
636,0.31725,0.33999999999999997,0.31,0.3176666666666667,0.2975,0.33520000000000005
637,0.31725,0.33975,0.30924999999999997,0.3173333333333333,0.29674999999999996,0.33480000000000004
638,0.3165,0.33875,0.309,0.3173333333333333,0.29674999999999996,0.33460000000000006
639,0.3165,0.3385,0.30875,0.31666666666666665,0.29624999999999996,0.334
640,0.3155,0.338,0.30825,0.3156666666666667,0.29575,0.3338
641,0.31525,0.33775000000000005,0.30675,0.3153333333333333,0.295,0.33280000000000004
642,0.31425000000000003,0.33675,0.30675,0.31466666666666665,0.29425,0.3322
643,0.31325,0.336,0.3055,0.3133333333333333,0.29324999999999996,0.3322
644,0.313,0.336,0.30474999999999997,0.313,0.293,0.3316
645,0.31224999999999997,0.335,0.30425,0.31233333333333335,0.29225,0.33060000000000006
646,0.31174999999999997,0.3345,0.304,0.31233333333333335,0.2915,0.33060000000000006
647,0.31174999999999997,0.33425,0.30375,0.3113333333333333,0.29124999999999995,0.32999999999999996
648,0.31125,0.3335,0.303,0.31066666666666665,0.29074999999999995,0.3294
649,0.3105,0.33325,0.3025,0.31033333333333335,0.29074999999999995,0.32920000000000005
650,0.31024999999999997,0.33275,0.302,0.3096666666666667,0.29,0.32860000000000006
651,0.3095,0.332,0.302,0.3093333333333333,0.2895,0.3278
652,0.30925,0.33175,0.30124999999999996,0.309,0.28924999999999995,0.3278
653,0.30925,0.33175,0.301,0.30866666666666664,0.289,0.3276
654,0.309,0.331,0.30025,0.30866666666666664,0.28875,0.3274
655,0.3085,0.33025000000000004,0.29974999999999996,0.30833333333333335,0.288,0.32720000000000005
656,0.30675,0.3295,0.29924999999999996,0.307,0.28650000000000003,0.3256
657,0.3055,0.328,0.29825,0.3053333333333333,0.28525,0.3242
658,0.3045,0.32725,0.2975,0.304,0.28475,0.3238
659,0.3045,0.3275,0.29825,0.304,0.28500000000000003,0.3242
660,0.30574999999999997,0.3275,0.2985,0.30466666666666664,0.28525,0.32460000000000006
661,0.307,0.328,0.2985,0.306,0.28625,0.32460000000000006
662,0.30774999999999997,0.328,0.2975,0.306,0.28650000000000003,0.32460000000000006
663,0.30774999999999997,0.32775000000000004,0.29675,0.306,0.28675,0.32460000000000006
664,0.3075,0.32775000000000004,0.29625,0.3056666666666667,0.2855,0.3242
665,0.3065,0.32725,0.29574999999999996,0.3056666666666667,0.285,0.3238
666,0.30574999999999997,0.3265,0.2955,0.304,0.28475,0.323
667,0.30475,0.326,0.295,0.3036666666666667,0.28374999999999995,0.3224
668,0.30424999999999996,0.32525,0.29425,0.303,0.28275,0.3222
669,0.304,0.325,0.29425,0.30266666666666664,0.28275,0.3216
670,0.3035,0.3245,0.29425,0.30266666666666664,0.2825,0.3216
671,0.30374999999999996,0.32425000000000004,0.2935,0.30233333333333334,0.2825,0.3214
672,0.3035,0.324,0.29324999999999996,0.3016666666666667,0.28225,0.32100000000000006
673,0.30275,0.3235,0.29274999999999995,0.3016666666666667,0.282,0.3204
674,0.30275,0.323,0.29224999999999995,0.3016666666666667,0.28150000000000003,0.3204
675,0.30224999999999996,0.32275,0.292,0.30066666666666664,0.28099999999999997,0.3196
676,0.3015,0.322,0.291,0.2996666666666667,0.27975,0.31920000000000004
677,0.3005,0.3215,0.291,0.299,0.279,0.3184
678,0.29925,0.321,0.29,0.2976666666666667,0.27775000000000005,0.31779999999999997
679,0.299,0.3205,0.29,0.29666666666666663,0.27725,0.317
680,0.2985,0.3205,0.28974999999999995,0.29633333333333334,0.27725,0.3168
681,0.29874999999999996,0.32025000000000003,0.2895,0.29633333333333334,0.27725,0.31700000000000006
682,0.2995,0.32025000000000003,0.28924999999999995,0.29666666666666663,0.27725,0.31700000000000006
683,0.29974999999999996,0.32025000000000003,0.2885,0.297,0.2775,0.31700000000000006
684,0.29974999999999996,0.32025000000000003,0.28775,0.2976666666666667,0.27775000000000005,0.31700000000000006
685,0.29925,0.32025000000000003,0.28724999999999995,0.297,0.2775,0.3168
686,0.299,0.32,0.28625,0.29666666666666663,0.277,0.3162
687,0.298,0.31875000000000003,0.28625,0.29633333333333334,0.2765,0.3154
688,0.29774999999999996,0.31875000000000003,0.28625,0.2953333333333333,0.2765,0.3154
689,0.29774999999999996,0.318,0.2865,0.2953333333333333,0.27575000000000005,0.3148
690,0.29774999999999996,0.318,0.28574999999999995,0.29466666666666663,0.2755,0.3144
691,0.297,0.3175,0.28524999999999995,0.29433333333333334,0.275,0.3144
692,0.29624999999999996,0.31675000000000003,0.28475,0.29433333333333334,0.27425,0.3136
693,0.29624999999999996,0.31575,0.28450000000000003,0.2933333333333333,0.27375000000000005,0.31320000000000003
694,0.29525,0.3155,0.28425,0.29233333333333333,0.273,0.3126
695,0.2935,0.31425,0.2835,0.291,0.27175000000000005,0.3122
696,0.29175,0.313,0.28324999999999995,0.29,0.2705,0.3108
697,0.29025,0.311,0.283,0.2886666666666666,0.2695,0.3096
698,0.29,0.3105,0.28250000000000003,0.2873333333333333,0.26925,0.3094
699,0.29025,0.31075,0.28325,0.2873333333333333,0.2695,0.3094
700,0.2925,0.3115,0.28325,0.2886666666666666,0.27025,0.3094
701,0.294,0.312,0.28275,0.291,0.272,0.3096
702,0.29474999999999996,0.3125,0.28175,0.291,0.27225,0.3096
703,0.2945,0.31225,0.2805,0.2913333333333333,0.2725,0.3096
704,0.29424999999999996,0.312,0.28025,0.29066666666666663,0.27175000000000005,0.3096
705,0.29324999999999996,0.31124999999999997,0.28025,0.29033333333333333,0.27125,0.3094
706,0.29275,0.3105,0.28025,0.2896666666666667,0.27025,0.30920000000000003
707,0.292,0.31,0.28025,0.2886666666666666,0.26975000000000005,0.30900000000000005
708,0.2915,0.30974999999999997,0.28,0.288,0.26875000000000004,0.30860000000000004
709,0.29125,0.30924999999999997,0.27975,0.2873333333333333,0.2685,0.30779999999999996
710,0.29125,0.30875,0.27975,0.2873333333333333,0.2685,0.30779999999999996
711,0.291,0.30875,0.27975,0.2873333333333333,0.26825,0.3074
712,0.29074999999999995,0.30774999999999997,0.27925,0.287,0.268,0.3066
713,0.29074999999999995,0.30724999999999997,0.2785,0.287,0.2675,0.3064
714,0.2905,0.307,0.2785,0.2866666666666666,0.267,0.30619999999999997
715,0.29024999999999995,0.307,0.2785,0.286,0.26675000000000004,0.3056
716,0.28974999999999995,0.30675,0.27775000000000005,0.285,0.26675000000000004,0.3054
717,0.28974999999999995,0.3065,0.2775,0.285,0.26625,0.3054
718,0.28974999999999995,0.3065,0.27725,0.286,0.2665,0.3054
719,0.28974999999999995,0.3065,0.2765,0.286,0.26625,0.3052
720,0.2895,0.306,0.2765,0.286,0.26625,0.3052
721,0.28975,0.30574999999999997,0.276,0.286,0.26575000000000004,0.30479999999999996
722,0.2895,0.30574999999999997,0.276,0.2856666666666667,0.26575000000000004,0.3046
723,0.28874999999999995,0.30525,0.27575000000000005,0.285,0.265,0.30399999999999994
724,0.288,0.305,0.27575000000000005,0.2846666666666666,0.26475000000000004,0.30379999999999996
725,0.28775,0.305,0.27575000000000005,0.2836666666666667,0.2645,0.3036
726,0.2875,0.30374999999999996,0.27575000000000005,0.2836666666666667,0.26425,0.3032
727,0.287,0.30374999999999996,0.27575000000000005,0.283,0.264,0.3024
728,0.28674999999999995,0.302,0.2755,0.2826666666666667,0.26325,0.3022
729,0.28674999999999995,0.3,0.2755,0.2823333333333333,0.2635,0.302
730,0.28625,0.29874999999999996,0.2755,0.2823333333333333,0.2635,0.30179999999999996
731,0.286,0.29724999999999996,0.2755,0.28200000000000003,0.2635,0.3016
732,0.2855,0.2965,0.275,0.28200000000000003,0.263,0.3018
733,0.2855,0.29625,0.27525,0.2813333333333333,0.2625,0.3014
734,0.28525,0.29625,0.275,0.281,0.26225,0.3014
735,0.28500000000000003,0.29575,0.2745,0.281,0.26225,0.3014
736,0.28500000000000003,0.29524999999999996,0.27425,0.281,0.262,0.3006
737,0.28424999999999995,0.29524999999999996,0.274,0.281,0.26175000000000004,0.3006
738,0.284,0.29524999999999996,0.27225,0.28,0.26,0.2996
739,0.28374999999999995,0.29624999999999996,0.27175000000000005,0.2793333333333334,0.25975000000000004,0.29900000000000004
740,0.283,0.29624999999999996,0.2705,0.2776666666666667,0.259,0.29799999999999993
741,0.28224999999999995,0.29675,0.2705,0.2773333333333334,0.25875000000000004,0.29779999999999995
742,0.28224999999999995,0.29675,0.27025,0.2773333333333334,0.2585,0.29799999999999993
743,0.2825,0.29675,0.2695,0.277,0.25825,0.29779999999999995
744,0.282,0.29675,0.269,0.277,0.25825,0.2976
745,0.28175,0.2965,0.269,0.2763333333333334,0.25775000000000003,0.29700000000000004
746,0.28175,0.2965,0.26875000000000004,0.2763333333333334,0.2575,0.2966
747,0.281,0.2965,0.268,0.2763333333333334,0.25675000000000003,0.29639999999999994
748,0.28075,0.29574999999999996,0.2675,0.2763333333333334,0.25675000000000003,0.29639999999999994
749,0.2805,0.29574999999999996,0.26775000000000004,0.275,0.25675000000000003,0.29579999999999995
750,0.27999999999999997,0.29524999999999996,0.2675,0.275,0.25675000000000003,0.29599999999999993
751,0.27999999999999997,0.29474999999999996,0.26725,0.275,0.25625,0.29599999999999993
752,0.27925,0.2945,0.267,0.27466666666666667,0.25625,0.29599999999999993
753,0.279,0.2945,0.2665,0.275,0.256,0.2956
754,0.27925,0.295,0.26675000000000004,0.275,0.256,0.2954
755,0.28049999999999997,0.29425,0.2665,0.27466666666666667,0.256,0.2952
756,0.27925,0.29425,0.26675000000000004,0.27466666666666667,0.256,0.2956
757,0.27925,0.29425,0.2655,0.2743333333333334,0.256,0.2954
758,0.27925,0.29474999999999996,0.2655,0.274,0.25525,0.2954
759,0.27975,0.295,0.2655,0.274,0.25525,0.2954
760,0.27949999999999997,0.2945,0.26525,0.2733333333333334,0.25525,0.29379999999999995
761,0.27875,0.294,0.2655,0.2733333333333334,0.255,0.29279999999999995
762,0.27875,0.2935,0.2655,0.27366666666666667,0.255,0.29219999999999996
763,0.27675000000000005,0.2925,0.2645,0.27233333333333337,0.25325,0.2919999999999999
764,0.27575000000000005,0.29175,0.26425,0.271,0.25225,0.291
765,0.2755,0.29124999999999995,0.26475000000000004,0.27033333333333337,0.2525,0.2914
766,0.27625,0.291,0.2655,0.27133333333333337,0.25275000000000003,0.2919999999999999
767,0.277,0.291,0.26325,0.27166666666666667,0.253,0.29159999999999997
768,0.27825,0.29124999999999995,0.26225,0.27266666666666667,0.253,0.29159999999999997
769,0.278,0.29174999999999995,0.262,0.27266666666666667,0.25375000000000003,0.2912
770,0.278,0.2915,0.26225,0.27166666666666667,0.25375000000000003,0.29179999999999995
771,0.27749999999999997,0.29175,0.262,0.272,0.2535,0.29159999999999997
772,0.276,0.2915,0.26175000000000004,0.27233333333333337,0.25325,0.2914
773,0.27525,0.292,0.261,0.27133333333333337,0.25275000000000003,0.29019999999999996
774,0.275,0.2915,0.26075000000000004,0.27166666666666667,0.252,0.29019999999999996
775,0.27475000000000005,0.29175,0.26125,0.27233333333333337,0.25175000000000003,0.2904
776,0.27525,0.29124999999999995,0.26175000000000004,0.27233333333333337,0.25125,0.2902
777,0.27525,0.29125,0.2615,0.27133333333333337,0.25125,0.2904
778,0.275,0.291,0.2615,0.27066666666666667,0.25125,0.2894
779,0.27425,0.29024999999999995,0.2615,0.27,0.2505,0.2884
780,0.27425,0.29024999999999995,0.26125,0.27033333333333337,0.25075000000000003,0.2888
781,0.2745,0.2895,0.2595,0.26966666666666667,0.2505,0.28900000000000003
782,0.27475000000000005,0.28924999999999995,0.25975000000000004,0.26966666666666667,0.2505,0.2888
783,0.2745,0.289,0.259,0.26966666666666667,0.251,0.2894
784,0.27375000000000005,0.28874999999999995,0.25875000000000004,0.26966666666666667,0.25075000000000003,0.28979999999999995
785,0.27325,0.2875,0.25875000000000004,0.26933333333333337,0.25075000000000003,0.28979999999999995
786,0.273,0.28775,0.2585,0.26866666666666666,0.2495,0.2886
787,0.27275000000000005,0.28725,0.2565,0.26833333333333337,0.248,0.28819999999999996
788,0.2715,0.2865,0.25525,0.26633333333333337,0.2475,0.28759999999999997
789,0.27075000000000005,0.28525,0.2525,0.265,0.2465,0.2872
790,0.27075000000000005,0.28400000000000003,0.25175000000000003,0.26566666666666666,0.246,0.28659999999999997
791,0.271,0.28225,0.2505,0.26566666666666666,0.24575,0.2854
792,0.27125,0.28175,0.249,0.26566666666666666,0.24575,0.2852
793,0.2715,0.28125,0.24775,0.26566666666666666,0.24575,0.2846
794,0.2715,0.28125,0.2475,0.267,0.24575,0.2846
795,0.27225,0.28099999999999997,0.2475,0.267,0.24625,0.28500000000000003
796,0.2725,0.28125,0.24875,0.267,0.24625,0.2854
797,0.2725,0.28175,0.25075000000000003,0.267,0.246,0.2859999999999999
798,0.272,0.28175,0.252,0.26666666666666666,0.246,0.2859999999999999
799,0.27175000000000005,0.282,0.25325,0.266,0.2455,0.28579999999999994
800,0.2715,0.28225,0.25425,0.26533333333333337,0.245,0.28579999999999994
801,0.27025,0.28200000000000003,0.254,0.265,0.2445,0.28559999999999997
802,0.26925,0.28175,0.254,0.26233333333333336,0.2435,0.2852
803,0.26825,0.28075,0.25425,0.26166666666666666,0.243,0.28459999999999996
804,0.2665,0.27925,0.25425,0.261,0.2415,0.2828
805,0.26575000000000004,0.27925,0.254,0.25933333333333336,0.24125,0.282
806,0.26475000000000004,0.279,0.25375000000000003,0.25833333333333336,0.2405,0.2812
807,0.2645,0.2785,0.25375000000000003,0.25766666666666665,0.24025,0.28080000000000005
808,0.26425,0.27825,0.2535,0.257,0.24025,0.28080000000000005
809,0.264,0.27775000000000005,0.253,0.25633333333333336,0.23975,0.28040000000000004
810,0.2635,0.27725,0.253,0.25566666666666665,0.23925,0.2798
811,0.2635,0.27675000000000005,0.25275000000000003,0.25566666666666665,0.23925,0.27940000000000004
812,0.2635,0.27675000000000005,0.252,0.25566666666666665,0.23875,0.27940000000000004
813,0.2635,0.27675000000000005,0.251,0.25566666666666665,0.23825,0.2792
814,0.26275000000000004,0.277,0.251,0.256,0.2385,0.2792
815,0.26275000000000004,0.27725,0.25075000000000003,0.256,0.2385,0.279
816,0.26275000000000004,0.2765,0.25025,0.256,0.23825,0.2792
817,0.26175000000000004,0.27675000000000005,0.25025,0.25633333333333336,0.23825,0.2782
818,0.25925,0.2765,0.25,0.256,0.23725,0.278
819,0.259,0.27475000000000005,0.24975,0.25533333333333336,0.23675,0.278
820,0.25825,0.274,0.25025,0.254,0.23475,0.2772
821,0.2565,0.27275000000000005,0.25,0.25133333333333335,0.2325,0.2760000000000001
822,0.2475,0.26975000000000005,0.248,0.24566666666666667,0.22675,0.2732
823,0.2445,0.2685,0.249,0.241,0.22575,0.2726
824,0.24625,0.26975000000000005,0.25075000000000003,0.241,0.22625,0.2772
825,0.2505,0.26975000000000005,0.25225,0.24366666666666667,0.22825,0.2782
826,0.257,0.26925,0.25175000000000003,0.24933333333333332,0.2295,0.2756
827,0.2595,0.26925,0.2445,0.25266666666666665,0.22975,0.274
828,0.2585,0.26925,0.23925,0.251,0.2295,0.2712
829,0.2585,0.26975000000000005,0.24025,0.25066666666666665,0.23125,0.27140000000000003
830,0.26,0.26975000000000005,0.24225,0.25133333333333335,0.23324999999999999,0.27140000000000003
831,0.26125,0.27,0.24225,0.25333333333333335,0.23375,0.2716
832,0.26225,0.27025,0.23925,0.25433333333333336,0.23375,0.27180000000000004
833,0.25975000000000004,0.27025,0.2385,0.25366666666666665,0.23224999999999998,0.27180000000000004
834,0.25475000000000003,0.2695,0.239,0.248,0.229,0.27180000000000004
835,0.25375000000000003,0.269,0.244,0.246,0.229,0.27240000000000003
836,0.256,0.269,0.2465,0.24766666666666667,0.2315,0.2726
837,0.2585,0.269,0.24575,0.25033333333333335,0.23225,0.27240000000000003
838,0.261,0.269,0.24275,0.25133333333333335,0.2325,0.2726
839,0.26125,0.26925,0.23875,0.25166666666666665,0.23324999999999999,0.2726
840,0.26075000000000004,0.2685,0.23725,0.252,0.23249999999999998,0.2726
841,0.25825,0.2685,0.2375,0.25133333333333335,0.23125,0.273
842,0.25775000000000003,0.26875000000000004,0.238,0.25066666666666665,0.231,0.274
843,0.25875000000000004,0.26875000000000004,0.23975,0.25066666666666665,0.2315,0.274
844,0.25925,0.269,0.23975,0.25066666666666665,0.23275,0.27359999999999995
845,0.26175000000000004,0.269,0.23975,0.25166666666666665,0.23324999999999999,0.27359999999999995
846,0.26025,0.26875000000000004,0.24025,0.25133333333333335,0.23374999999999999,0.2734
847,0.258,0.26925,0.24025,0.251,0.23399999999999999,0.2734
848,0.25875000000000004,0.2695,0.2405,0.25133333333333335,0.23324999999999999,0.2732
849,0.2585,0.2695,0.24125,0.25066666666666665,0.23324999999999999,0.27280000000000004
850,0.25825,0.2695,0.2415,0.25066666666666665,0.233,0.27280000000000004
851,0.258,0.26875000000000004,0.2415,0.25066666666666665,0.23299999999999998,0.27260000000000006
852,0.258,0.269,0.2415,0.25133333333333335,0.2325,0.2726
853,0.25875000000000004,0.26975000000000005,0.24125,0.251,0.23225,0.2734
854,0.25675000000000003,0.2695,0.243,0.24866666666666667,0.23,0.2716
855,0.25725,0.26975000000000005,0.2425,0.24866666666666667,0.23,0.2716
856,0.25725,0.27025,0.2425,0.24866666666666667,0.23025,0.2728
857,0.2575,0.2695,0.24125,0.24833333333333332,0.22975,0.27240000000000003
858,0.257,0.26925,0.24075,0.24866666666666667,0.22975,0.27240000000000003
859,0.25725,0.26925,0.24125,0.24866666666666667,0.23025,0.2718
860,0.258,0.26925,0.24125,0.24766666666666667,0.23025,0.27220000000000005
861,0.25725,0.26725,0.24075,0.24733333333333332,0.2305,0.27280000000000004
862,0.257,0.26675000000000004,0.241,0.24666666666666667,0.23025,0.2726
863,0.25675000000000003,0.26625,0.241,0.24633333333333332,0.2305,0.27380000000000004
864,0.256,0.26625,0.24025,0.24566666666666667,0.22975,0.2732
865,0.256,0.266,0.24025,0.24566666666666667,0.228,0.2728
866,0.2555,0.26575000000000004,0.24075,0.24666666666666667,0.22775,0.2726
867,0.2555,0.265,0.24075,0.24566666666666667,0.2275,0.2726
868,0.2555,0.265,0.2405,0.24533333333333332,0.2275,0.2726
869,0.2545,0.265,0.24025,0.245,0.22725,0.2716
870,0.254,0.2655,0.24025,0.24466666666666667,0.2255,0.2716
871,0.254,0.26525,0.23975,0.24433333333333332,0.22625,0.27080000000000004
872,0.25375000000000003,0.264,0.23975,0.244,0.22625,0.269
873,0.25325,0.26475000000000004,0.2395,0.24366666666666667,0.22625,0.2694
874,0.25325,0.264,0.23925,0.24333333333333332,0.226,0.2692
875,0.25325,0.26275000000000004,0.2385,0.24333333333333332,0.225,0.2684
876,0.25175000000000003,0.26275000000000004,0.23775,0.24333333333333332,0.225,0.2684
877,0.2515,0.26275000000000004,0.2375,0.243,0.22475,0.2684
878,0.24975,0.26225,0.23675,0.24266666666666667,0.22375,0.2684
879,0.24925,0.262,0.23575,0.24133333333333332,0.223,0.2674
880,0.246,0.26075000000000004,0.2345,0.24066666666666667,0.22175,0.26680000000000004
